,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime,temperature,precipitation,avg_daily_temperature,avg_bike_use,is_weekend_or_bank_holiday_False,is_weekend_or_bank_holiday_True,is_eve_of_weekend_or_bank_holiday_False,is_eve_of_weekend_or_bank_holiday_True,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,rain_bool_False,rain_bool_True,y_pred
0,659,14,645,2018-08-01 17:43:27,30.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,1,0,0,0,1,0,537.5355793650792
1,666,16,650,2018-08-01 17:45:40,30.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,1,0,0,0,1,0,537.5355793650792
2,648,11,637,2018-08-01 18:00:42,30.239999771118164,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,794.3496825396826
3,845,13,832,2018-08-01 18:15:40,30.239999771118164,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,794.3496825396826
4,889,13,876,2018-08-01 18:30:40,30.239999771118164,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,794.3496825396826
5,817,12,805,2018-08-01 18:45:40,30.239999771118164,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,794.3496825396826
6,737,8,729,2018-08-01 19:00:42,28.88999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,754.9209285714285
7,773,7,766,2018-08-01 19:15:40,28.88999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,754.9209285714285
8,762,4,758,2018-08-01 19:30:40,28.88999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,754.9209285714285
9,747,1,746,2018-08-01 19:45:39,28.88999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,754.9209285714285
10,651,8,643,2018-08-01 20:00:42,27.38999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,673.1373865301366
11,723,6,717,2018-08-01 20:15:40,27.38999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,673.1373865301366
12,706,8,698,2018-08-01 20:30:39,27.38999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,673.1373865301366
13,636,6,630,2018-08-01 20:45:40,27.38999938964844,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,673.1373865301366
14,600,7,593,2018-08-01 21:00:40,26.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,446.2160814740814
15,650,5,645,2018-08-01 21:15:40,26.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,446.2160814740814
16,551,3,548,2018-08-01 21:30:39,26.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,446.2160814740814
17,509,5,504,2018-08-01 21:45:40,26.689998626708984,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,446.2160814740814
18,401,3,398,2018-08-01 22:00:40,27.28999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,554.8677582972585
19,451,2,449,2018-08-01 22:15:40,27.28999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,554.8677582972585
20,400,4,396,2018-08-01 22:30:39,27.28999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,554.8677582972585
21,333,3,330,2018-08-01 22:45:39,27.28999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,554.8677582972585
22,283,4,279,2018-08-01 23:00:40,25.53999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,327.8585775613276
23,346,4,342,2018-08-01 23:15:39,25.53999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,327.8585775613276
24,314,5,309,2018-08-01 23:30:40,25.53999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,327.8585775613276
25,347,3,344,2018-08-01 23:45:39,25.53999900817871,0.0,27.90538377028245,594.0,1,0,1,0,0,1,0,0,1,0,327.8585775613276
26,310,4,306,2018-08-02 00:00:40,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
27,383,2,381,2018-08-02 00:15:40,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
28,330,2,328,2018-08-02 00:30:39,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
29,291,3,288,2018-08-02 00:45:39,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
30,267,2,265,2018-08-02 01:00:39,25.489999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,186.23617685092688
31,234,2,232,2018-08-02 01:15:39,25.489999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,186.23617685092688
32,206,2,204,2018-08-02 01:30:40,25.489999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,186.23617685092688
33,204,2,202,2018-08-02 01:45:39,25.489999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,186.23617685092688
34,197,1,196,2018-08-02 02:00:43,25.239999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,87.93656349206348
35,68,0,68,2018-08-02 02:15:39,25.239999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,87.93656349206348
36,42,0,42,2018-08-02 02:30:40,25.239999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,87.93656349206348
37,34,0,34,2018-08-02 02:45:39,25.239999771118164,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,87.93656349206348
38,32,0,32,2018-08-02 03:00:42,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
39,29,0,29,2018-08-02 03:15:39,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
40,29,0,29,2018-08-02 03:30:39,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
41,26,0,26,2018-08-02 03:45:39,25.28999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,177.5972882950383
42,26,0,26,2018-08-02 04:00:41,25.189998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,24.6212738095238
43,24,0,24,2018-08-02 04:15:39,25.189998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,24.6212738095238
44,22,0,22,2018-08-02 04:34:28,25.189998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,24.6212738095238
45,21,0,21,2018-08-02 04:45:39,25.189998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,24.6212738095238
46,30,0,30,2018-08-02 05:00:41,24.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,53.52140259740261
47,54,0,54,2018-08-02 05:15:40,24.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,53.52140259740261
48,52,0,52,2018-08-02 05:30:40,24.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,53.52140259740261
49,73,0,73,2018-08-02 05:45:40,24.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,0,1,1,0,53.52140259740261
50,69,0,69,2018-08-02 06:00:41,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,113.01661904761906
51,77,1,76,2018-08-02 06:15:40,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,113.01661904761906
52,127,1,126,2018-08-02 06:30:40,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,113.01661904761906
53,219,1,218,2018-08-02 06:45:41,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,113.01661904761906
54,181,0,181,2018-08-02 07:00:41,29.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,372.37578571428566
55,265,1,264,2018-08-02 07:15:40,29.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,372.37578571428566
56,408,4,404,2018-08-02 07:30:41,29.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,372.37578571428566
57,710,6,704,2018-08-02 07:45:40,29.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,372.37578571428566
58,663,9,654,2018-08-02 08:00:40,31.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,682.2009942279943
59,644,9,635,2018-08-02 08:15:40,31.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,682.2009942279943
60,649,9,640,2018-08-02 08:30:40,31.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,682.2009942279943
61,802,19,783,2018-08-02 08:45:40,31.88999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,682.2009942279943
62,624,18,606,2018-08-02 09:00:40,33.040000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,492.51878571428574
63,464,12,452,2018-08-02 09:15:40,33.040000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,492.51878571428574
64,431,10,421,2018-08-02 09:30:40,33.040000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,492.51878571428574
65,430,1,429,2018-08-02 09:45:40,33.040000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,492.51878571428574
66,322,3,319,2018-08-02 10:00:40,33.63999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,307.15074999999996
67,299,2,297,2018-08-02 10:15:41,33.63999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,307.15074999999996
68,310,2,308,2018-08-02 10:30:40,33.63999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,307.15074999999996
69,297,3,294,2018-08-02 10:45:40,33.63999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,307.15074999999996
70,272,4,268,2018-08-02 11:00:41,33.84000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,303.7761428571429
71,288,3,285,2018-08-02 11:15:40,33.84000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,303.7761428571429
72,302,4,298,2018-08-02 11:30:41,33.84000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,303.7761428571429
73,318,1,317,2018-08-02 11:45:40,33.84000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,0,1,0,1,0,303.7761428571429
74,272,0,272,2018-08-02 12:00:40,33.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,305.9679635642135
75,282,1,281,2018-08-02 12:15:40,33.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,305.9679635642135
76,317,2,315,2018-08-02 12:30:40,33.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,305.9679635642135
77,357,1,356,2018-08-02 12:45:40,33.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,305.9679635642135
78,336,4,332,2018-08-02 13:00:40,33.13999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,355.9209523809524
79,350,8,342,2018-08-02 13:15:40,33.13999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,355.9209523809524
80,342,6,336,2018-08-02 13:30:40,33.13999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,355.9209523809524
81,382,5,377,2018-08-02 13:45:40,33.13999938964844,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,355.9209523809524
82,342,2,340,2018-08-02 14:00:39,32.73999786376953,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,414.45180952380963
83,437,3,434,2018-08-02 14:15:40,32.73999786376953,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,414.45180952380963
84,375,7,368,2018-08-02 14:30:40,32.73999786376953,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,414.45180952380963
85,397,7,390,2018-08-02 14:45:40,32.73999786376953,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,414.45180952380963
86,356,6,350,2018-08-02 15:00:41,32.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,469.2200833333334
87,568,7,561,2018-08-02 15:15:40,32.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,469.2200833333334
88,487,3,484,2018-08-02 15:30:40,32.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,469.2200833333334
89,452,6,446,2018-08-02 15:45:40,32.790000915527344,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,469.2200833333334
90,404,3,401,2018-08-02 16:00:41,32.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,456.6537777777778
91,472,3,469,2018-08-02 16:15:39,32.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,456.6537777777778
92,478,5,473,2018-08-02 16:30:40,32.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,456.6537777777778
93,496,4,492,2018-08-02 16:45:39,32.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,456.6537777777778
94,452,6,446,2018-08-02 17:00:40,31.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,449.34625685425704
95,585,9,576,2018-08-02 17:15:40,31.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,449.34625685425704
96,588,9,579,2018-08-02 17:30:40,31.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,449.34625685425704
97,631,6,625,2018-08-02 17:45:39,31.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,1,0,0,0,1,0,449.34625685425704
98,632,4,628,2018-08-02 18:00:40,30.34000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,795.3275786435786
99,839,7,832,2018-08-02 18:15:41,30.34000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,795.3275786435786
100,854,12,842,2018-08-02 18:30:39,30.34000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,795.3275786435786
101,844,7,837,2018-08-02 18:45:40,30.34000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,795.3275786435786
102,735,5,730,2018-08-02 19:00:39,29.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,739.4574404761905
103,774,12,762,2018-08-02 19:15:40,29.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,739.4574404761905
104,727,15,712,2018-08-02 19:30:39,29.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,739.4574404761905
105,728,9,719,2018-08-02 19:45:39,29.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,739.4574404761905
106,705,5,700,2018-08-02 20:00:39,28.03999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,703.5172142857141
107,779,9,770,2018-08-02 20:15:39,28.03999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,703.5172142857141
108,703,8,695,2018-08-02 20:30:39,28.03999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,703.5172142857141
109,637,8,629,2018-08-02 20:45:39,28.03999900817871,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,703.5172142857141
110,584,8,576,2018-08-02 21:00:41,27.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,527.9203928571427
111,566,3,563,2018-08-02 21:15:39,27.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,527.9203928571427
112,554,3,551,2018-08-02 21:30:39,27.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,527.9203928571427
113,445,2,443,2018-08-02 21:45:39,27.09000015258789,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,527.9203928571427
114,395,5,390,2018-08-02 22:00:44,26.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,396.0568928571428
115,470,4,466,2018-08-02 22:15:39,26.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,396.0568928571428
116,374,1,373,2018-08-02 22:30:39,26.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,396.0568928571428
117,331,0,331,2018-08-02 22:45:39,26.439998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,396.0568928571428
118,311,4,307,2018-08-02 23:00:42,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,446.2160814740814
119,344,5,339,2018-08-02 23:15:39,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,446.2160814740814
120,307,3,304,2018-08-02 23:30:39,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,446.2160814740814
121,322,2,320,2018-08-02 23:45:39,26.689998626708984,0.0,29.327499469121296,377.84375,1,0,1,0,0,1,0,0,1,0,446.2160814740814
122,392,2,390,2018-08-03 00:00:41,27.13999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,341.5541666666666
123,343,2,341,2018-08-03 00:15:39,27.13999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,341.5541666666666
124,333,5,328,2018-08-03 00:30:38,27.13999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,341.5541666666666
125,247,3,244,2018-08-03 00:45:39,27.13999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,341.5541666666666
126,205,4,201,2018-08-03 01:00:40,26.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,180.97910317460318
127,181,2,179,2018-08-03 01:15:38,26.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,180.97910317460318
128,169,1,168,2018-08-03 01:30:38,26.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,180.97910317460318
129,147,1,146,2018-08-03 01:45:39,26.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,180.97910317460318
130,161,2,159,2018-08-03 02:00:39,26.489999771118164,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,92.9826388888889
131,88,1,87,2018-08-03 02:15:38,26.489999771118164,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,92.9826388888889
132,71,1,70,2018-08-03 02:30:39,26.489999771118164,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,92.9826388888889
133,63,0,63,2018-08-03 02:45:39,26.489999771118164,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,92.9826388888889
134,55,0,55,2018-08-03 03:00:38,25.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,34.055285714285716
135,34,0,34,2018-08-03 03:15:39,25.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,34.055285714285716
136,25,0,25,2018-08-03 03:30:38,25.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,34.055285714285716
137,24,0,24,2018-08-03 03:45:39,25.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,34.055285714285716
138,23,0,23,2018-08-03 04:00:39,25.59000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,26.578571428571433
139,23,0,23,2018-08-03 04:15:38,25.59000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,26.578571428571433
140,22,0,22,2018-08-03 04:34:30,25.59000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,26.578571428571433
141,21,0,21,2018-08-03 04:45:39,25.59000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,26.578571428571433
142,27,0,27,2018-08-03 05:00:38,24.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,48.39528571428571
143,56,1,55,2018-08-03 05:15:40,24.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,48.39528571428571
144,63,1,62,2018-08-03 05:30:40,24.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,48.39528571428571
145,59,0,59,2018-08-03 05:45:40,24.84000015258789,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,0,1,1,0,48.39528571428571
146,61,0,61,2018-08-03 06:00:42,26.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,147.67058730158732
147,89,2,87,2018-08-03 06:15:40,26.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,147.67058730158732
148,111,1,110,2018-08-03 06:30:40,26.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,147.67058730158732
149,178,1,177,2018-08-03 06:45:40,26.78999900817871,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,147.67058730158732
150,162,0,162,2018-08-03 07:00:40,29.689998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,365.39698809523804
151,232,0,232,2018-08-03 07:15:40,29.689998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,365.39698809523804
152,379,7,372,2018-08-03 07:30:40,29.689998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,365.39698809523804
153,658,8,650,2018-08-03 07:45:40,29.689998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,365.39698809523804
154,594,5,589,2018-08-03 08:00:40,32.040000915527344,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,624.3709408369409
155,572,10,562,2018-08-03 08:15:40,32.040000915527344,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,624.3709408369409
156,609,16,593,2018-08-03 08:30:39,32.040000915527344,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,624.3709408369409
157,761,12,749,2018-08-03 08:45:41,32.040000915527344,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,624.3709408369409
158,566,9,557,2018-08-03 09:00:41,33.63999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,415.14845238095245
159,449,7,442,2018-08-03 09:15:40,33.63999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,415.14845238095245
160,395,8,387,2018-08-03 09:30:40,33.63999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,415.14845238095245
161,350,4,346,2018-08-03 09:45:40,33.63999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,415.14845238095245
162,288,3,285,2018-08-03 10:00:39,33.98999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,287.6676666666667
163,262,2,260,2018-08-03 10:15:40,33.98999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,287.6676666666667
164,294,1,293,2018-08-03 10:30:39,33.98999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,287.6676666666667
165,316,3,313,2018-08-03 10:45:39,33.98999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,287.6676666666667
166,293,1,292,2018-08-03 11:00:42,33.439998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,312.2154166666668
167,309,1,308,2018-08-03 11:15:39,33.439998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,312.2154166666668
168,291,3,288,2018-08-03 11:30:40,33.439998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,312.2154166666668
169,350,7,343,2018-08-03 11:45:40,33.439998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,0,0,1,0,1,0,312.2154166666668
170,304,2,302,2018-08-03 12:00:42,34.189998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,339.0982142857143
171,324,2,322,2018-08-03 12:15:39,34.189998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,339.0982142857143
172,354,3,351,2018-08-03 12:30:40,34.189998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,339.0982142857143
173,354,3,351,2018-08-03 12:45:39,34.189998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,339.0982142857143
174,357,5,352,2018-08-03 13:00:41,34.38999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,381.36870238095224
175,373,3,370,2018-08-03 13:15:40,34.38999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,381.36870238095224
176,386,3,383,2018-08-03 13:30:39,34.38999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,381.36870238095224
177,413,1,412,2018-08-03 13:45:40,34.38999938964844,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,381.36870238095224
178,394,4,390,2018-08-03 14:00:40,34.23999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,459.62700000000007
179,505,1,504,2018-08-03 14:15:39,34.23999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,459.62700000000007
180,505,4,501,2018-08-03 14:30:39,34.23999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,459.62700000000007
181,514,11,503,2018-08-03 14:45:40,34.23999786376953,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,459.62700000000007
182,456,9,447,2018-08-03 15:00:40,33.939998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,543.2838611111112
183,665,8,657,2018-08-03 15:15:40,33.939998626708984,0.0,30.03999916712443,352.9166666666667,1,0,0,1,1,0,0,0,1,0,543.2838611111112
