"error","bikesInUsage","electricalBikesInUsage","mechanicalBikesInUsage","dateTime"
0,131,0,131,"2019-02-01 00:00:00"
0,132,2,130,"2019-02-01 00:05:00"
0,129,3,126,"2019-02-01 00:09:59"
0,126,4,122,"2019-02-01 00:14:59"
0,113,3,110,"2019-02-01 00:20:00"
0,121,3,118,"2019-02-01 00:24:59"
0,132,3,129,"2019-02-01 00:30:00"
0,128,2,126,"2019-02-01 00:34:59"
0,110,2,108,"2019-02-01 00:40:00"
0,101,3,98,"2019-02-01 00:44:59"
0,107,2,105,"2019-02-01 00:49:59"
0,114,3,111,"2019-02-01 00:55:00"
0,120,4,116,"2019-02-01 00:59:59"
0,102,4,98,"2019-02-01 01:05:00"
0,90,3,87,"2019-02-01 01:09:59"
0,73,0,73,"2019-02-01 01:14:59"
0,61,0,61,"2019-02-01 01:20:00"
0,60,0,60,"2019-02-01 01:24:59"
0,52,0,52,"2019-02-01 01:30:00"
0,49,0,49,"2019-02-01 01:34:59"
0,49,0,49,"2019-02-01 01:40:00"
0,44,0,44,"2019-02-01 01:44:59"
0,51,0,51,"2019-02-01 01:49:59"
0,42,0,42,"2019-02-01 01:54:59"
0,50,1,49,"2019-02-01 01:59:59"
0,48,1,47,"2019-02-01 02:04:59"
0,43,1,42,"2019-02-01 02:09:59"
0,37,1,36,"2019-02-01 02:14:59"
0,31,0,31,"2019-02-01 02:19:59"
0,30,0,30,"2019-02-01 02:24:59"
0,30,0,30,"2019-02-01 02:29:59"
0,38,0,38,"2019-02-01 02:34:59"
0,33,0,33,"2019-02-01 02:39:59"
0,33,0,33,"2019-02-01 02:44:59"
0,32,0,32,"2019-02-01 02:50:00"
0,26,0,26,"2019-02-01 02:54:59"
0,23,0,23,"2019-02-01 02:59:59"
0,19,0,19,"2019-02-01 03:04:59"
0,18,0,18,"2019-02-01 03:09:59"
0,17,0,17,"2019-02-01 03:14:59"
0,15,0,15,"2019-02-01 03:19:58"
0,15,0,15,"2019-02-01 03:24:59"
0,15,0,15,"2019-02-01 03:29:59"
0,15,0,15,"2019-02-01 03:34:59"
0,15,0,15,"2019-02-01 03:39:59"
0,15,0,15,"2019-02-01 03:44:59"
0,15,0,15,"2019-02-01 03:49:59"
0,15,0,15,"2019-02-01 03:54:59"
0,15,0,15,"2019-02-01 03:59:59"
0,14,0,14,"2019-02-01 04:05:00"
0,14,0,14,"2019-02-01 04:09:59"
0,14,0,14,"2019-02-01 04:14:59"
0,14,0,14,"2019-02-01 04:19:59"
0,14,0,14,"2019-02-01 04:24:59"
0,14,0,14,"2019-02-01 04:29:59"
0,14,0,14,"2019-02-01 04:34:59"
0,14,0,14,"2019-02-01 04:39:59"
0,14,0,14,"2019-02-01 04:44:59"
0,14,0,14,"2019-02-01 04:50:00"
0,14,0,14,"2019-02-01 04:54:59"
0,14,0,14,"2019-02-01 04:59:59"
0,24,0,24,"2019-02-01 05:04:59"
0,28,0,28,"2019-02-01 05:10:01"
0,30,0,30,"2019-02-01 05:15:01"
0,31,0,31,"2019-02-01 05:20:00"
0,28,0,28,"2019-02-01 05:25:01"
0,27,0,27,"2019-02-01 05:30:01"
0,29,0,29,"2019-02-01 05:35:01"
0,32,0,32,"2019-02-01 05:40:00"
0,39,0,39,"2019-02-01 05:45:01"
0,43,0,43,"2019-02-01 05:50:01"
0,52,0,52,"2019-02-01 05:55:00"
0,44,0,44,"2019-02-01 06:00:01"
0,39,0,39,"2019-02-01 06:05:00"
0,38,0,38,"2019-02-01 06:10:01"
0,51,0,51,"2019-02-01 06:15:01"
0,63,0,63,"2019-02-01 06:20:01"
0,66,0,66,"2019-02-01 06:25:01"
0,73,1,72,"2019-02-01 06:30:00"
0,77,1,76,"2019-02-01 06:35:00"
0,96,0,96,"2019-02-01 06:40:01"
0,106,0,106,"2019-02-01 06:45:01"
0,108,0,108,"2019-02-01 06:50:01"
0,117,0,117,"2019-02-01 06:55:01"
0,120,1,119,"2019-02-01 07:00:01"
0,131,1,130,"2019-02-01 07:05:01"
0,146,0,146,"2019-02-01 07:10:01"
0,160,0,160,"2019-02-01 07:15:00"
0,200,0,200,"2019-02-01 07:20:00"
0,206,1,205,"2019-02-01 07:25:01"
0,226,1,225,"2019-02-01 07:30:01"
0,273,1,272,"2019-02-01 07:35:01"
0,330,2,328,"2019-02-01 07:40:01"
0,390,3,387,"2019-02-01 07:45:01"
0,356,3,353,"2019-02-01 07:50:01"
0,323,2,321,"2019-02-01 07:55:01"
0,290,5,285,"2019-02-01 08:00:01"
0,280,5,275,"2019-02-01 08:05:01"
0,315,8,307,"2019-02-01 08:10:00"
0,319,9,310,"2019-02-01 08:15:01"
0,335,7,328,"2019-02-01 08:20:00"
0,336,6,330,"2019-02-01 08:25:01"
0,358,5,353,"2019-02-01 08:30:01"
0,403,7,396,"2019-02-01 08:35:01"
0,475,5,470,"2019-02-01 08:40:00"
0,543,6,537,"2019-02-01 08:45:00"
0,519,7,512,"2019-02-01 08:50:01"
0,467,9,458,"2019-02-01 08:55:00"
0,433,10,423,"2019-02-01 09:00:01"
0,385,8,377,"2019-02-01 09:05:00"
0,374,8,366,"2019-02-01 09:10:01"
0,308,2,306,"2019-02-01 09:15:00"
0,255,1,254,"2019-02-01 09:20:01"
0,207,1,206,"2019-02-01 09:25:01"
0,171,1,170,"2019-02-01 09:30:00"
0,177,3,174,"2019-02-01 09:35:01"
0,189,3,186,"2019-02-01 09:40:00"
0,186,3,183,"2019-02-01 09:45:01"
0,157,2,155,"2019-02-01 09:50:00"
0,154,1,153,"2019-02-01 09:55:01"
0,143,1,142,"2019-02-01 10:00:01"
0,123,0,123,"2019-02-01 10:05:01"
0,135,1,134,"2019-02-01 10:10:01"
0,129,1,128,"2019-02-01 10:15:00"
0,128,0,128,"2019-02-01 10:20:01"
0,120,1,119,"2019-02-01 10:25:00"
0,98,2,96,"2019-02-01 10:30:00"
0,86,2,84,"2019-02-01 10:35:00"
0,111,0,111,"2019-02-01 10:40:00"
0,121,0,121,"2019-02-01 10:45:01"
0,130,0,130,"2019-02-01 10:50:00"
0,133,0,133,"2019-02-01 10:55:00"
0,139,0,139,"2019-02-01 11:00:00"
0,137,0,137,"2019-02-01 11:05:01"
0,139,0,139,"2019-02-01 11:10:00"
0,151,0,151,"2019-02-01 11:15:01"
0,174,0,174,"2019-02-01 11:20:00"
0,177,1,176,"2019-02-01 11:25:00"
0,180,1,179,"2019-02-01 11:30:01"
0,184,0,184,"2019-02-01 11:35:00"
0,188,0,188,"2019-02-01 11:40:01"
0,191,0,191,"2019-02-01 11:45:00"
0,205,0,205,"2019-02-01 11:50:00"
0,203,1,202,"2019-02-01 11:55:00"
0,173,1,172,"2019-02-01 12:00:00"
0,169,1,168,"2019-02-01 12:05:01"
0,185,1,184,"2019-02-01 12:10:00"
0,195,1,194,"2019-02-01 12:15:01"
0,216,2,214,"2019-02-01 12:20:00"
0,233,2,231,"2019-02-01 12:25:00"
0,223,2,221,"2019-02-01 12:30:01"
0,197,1,196,"2019-02-01 12:35:00"
0,226,1,225,"2019-02-01 12:40:01"
0,211,0,211,"2019-02-01 12:45:01"
0,202,1,201,"2019-02-01 12:50:02"
0,227,2,225,"2019-02-01 12:55:01"
0,209,3,206,"2019-02-01 13:00:00"
0,203,3,200,"2019-02-01 13:05:00"
0,228,2,226,"2019-02-01 13:10:01"
0,245,1,244,"2019-02-01 13:15:01"
0,251,1,250,"2019-02-01 13:20:00"
0,254,1,253,"2019-02-01 13:25:01"
0,256,1,255,"2019-02-01 13:30:00"
0,263,1,262,"2019-02-01 13:35:00"
0,302,1,301,"2019-02-01 13:40:00"
0,318,2,316,"2019-02-01 13:45:00"
0,331,3,328,"2019-02-01 13:50:00"
0,283,3,280,"2019-02-01 13:55:00"
0,275,4,271,"2019-02-01 14:00:00"
0,335,4,331,"2019-02-01 14:05:00"
0,384,3,381,"2019-02-01 14:10:00"
0,419,4,415,"2019-02-01 14:15:01"
0,408,5,403,"2019-02-01 14:20:00"
0,365,6,359,"2019-02-01 14:25:01"
0,365,6,359,"2019-02-01 14:30:00"
0,387,5,382,"2019-02-01 14:35:00"
0,427,6,421,"2019-02-01 14:40:00"
0,464,7,457,"2019-02-01 14:45:00"
0,455,5,450,"2019-02-01 14:50:00"
0,439,5,434,"2019-02-01 14:55:00"
0,407,4,403,"2019-02-01 15:00:01"
0,416,6,410,"2019-02-01 15:05:00"
0,452,10,442,"2019-02-01 15:10:01"
0,469,9,460,"2019-02-01 15:15:00"
0,491,5,486,"2019-02-01 15:20:00"
0,459,5,454,"2019-02-01 15:25:00"
0,422,2,420,"2019-02-01 15:30:00"
0,385,5,380,"2019-02-01 15:35:00"
0,387,4,383,"2019-02-01 15:40:00"
0,381,3,378,"2019-02-01 15:45:00"
0,368,3,365,"2019-02-01 15:50:00"
0,363,4,359,"2019-02-01 15:55:01"
0,347,3,344,"2019-02-01 16:00:00"
0,347,5,342,"2019-02-01 16:05:01"
0,356,5,351,"2019-02-01 16:10:00"
0,362,4,358,"2019-02-01 16:15:00"
0,360,4,356,"2019-02-01 16:20:00"
0,361,4,357,"2019-02-01 16:25:00"
0,326,3,323,"2019-02-01 16:30:01"
0,299,2,297,"2019-02-01 16:35:00"
0,332,2,330,"2019-02-01 16:40:00"
0,350,2,348,"2019-02-01 16:45:00"
0,352,2,350,"2019-02-01 16:50:00"
0,345,2,343,"2019-02-01 16:55:00"
0,318,3,315,"2019-02-01 17:00:00"
0,320,4,316,"2019-02-01 17:05:00"
0,345,6,339,"2019-02-01 17:09:59"
0,377,8,369,"2019-02-01 17:15:00"
0,378,7,371,"2019-02-01 17:20:00"
0,374,6,368,"2019-02-01 17:25:00"
0,347,5,342,"2019-02-01 17:30:00"
0,350,3,347,"2019-02-01 17:35:00"
0,381,0,381,"2019-02-01 17:40:00"
0,374,2,372,"2019-02-01 17:44:59"
0,356,2,354,"2019-02-01 17:50:00"
0,381,2,379,"2019-02-01 17:55:00"
0,349,2,347,"2019-02-01 18:00:00"
0,388,4,384,"2019-02-01 18:05:00"
0,415,3,412,"2019-02-01 18:10:00"
0,403,4,399,"2019-02-01 18:15:00"
0,417,3,414,"2019-02-01 18:20:00"
0,417,4,413,"2019-02-01 18:25:00"
0,398,3,395,"2019-02-01 18:30:00"
0,408,7,401,"2019-02-01 18:34:59"
0,399,8,391,"2019-02-01 18:40:00"
0,415,5,410,"2019-02-01 18:45:00"
0,382,5,377,"2019-02-01 18:50:00"
0,381,3,378,"2019-02-01 18:55:00"
0,353,3,350,"2019-02-01 19:00:00"
0,357,1,356,"2019-02-01 19:05:00"
0,365,2,363,"2019-02-01 19:10:00"
0,366,3,363,"2019-02-01 19:15:00"
0,412,3,409,"2019-02-01 19:20:00"
0,412,2,410,"2019-02-01 19:25:00"
0,403,3,400,"2019-02-01 19:30:00"
0,385,4,381,"2019-02-01 19:35:00"
0,357,3,354,"2019-02-01 19:40:00"
0,389,5,384,"2019-02-01 19:45:00"
0,388,5,383,"2019-02-01 19:50:00"
0,356,5,351,"2019-02-01 19:55:00"
0,349,8,341,"2019-02-01 20:00:00"
0,339,5,334,"2019-02-01 20:05:00"
0,366,4,362,"2019-02-01 20:10:00"
0,383,3,380,"2019-02-01 20:15:00"
0,369,7,362,"2019-02-01 20:20:00"
0,350,6,344,"2019-02-01 20:25:00"
0,294,7,287,"2019-02-01 20:30:00"
0,281,6,275,"2019-02-01 20:34:59"
0,280,5,275,"2019-02-01 20:40:00"
0,290,2,288,"2019-02-01 20:44:59"
0,292,2,290,"2019-02-01 20:50:00"
0,290,3,287,"2019-02-01 20:55:00"
0,275,0,275,"2019-02-01 20:59:59"
0,279,0,279,"2019-02-01 21:04:59"
0,293,1,292,"2019-02-01 21:10:00"
0,299,1,298,"2019-02-01 21:15:00"
0,287,2,285,"2019-02-01 21:20:00"
0,270,1,269,"2019-02-01 21:25:00"
0,243,1,242,"2019-02-01 21:29:59"
0,230,1,229,"2019-02-01 21:35:00"
0,222,0,222,"2019-02-01 21:39:59"
0,238,0,238,"2019-02-01 21:45:00"
0,213,0,213,"2019-02-01 21:50:00"
0,195,0,195,"2019-02-01 21:55:00"
0,174,1,173,"2019-02-01 22:00:00"
0,174,2,172,"2019-02-01 22:05:00"
0,161,1,160,"2019-02-01 22:09:59"
0,149,1,148,"2019-02-01 22:15:00"
0,158,1,157,"2019-02-01 22:19:59"
0,148,1,147,"2019-02-01 22:24:59"
0,144,1,143,"2019-02-01 22:30:00"
0,156,2,154,"2019-02-01 22:35:00"
0,167,1,166,"2019-02-01 22:40:00"
0,143,2,141,"2019-02-01 22:44:59"
0,147,1,146,"2019-02-01 22:50:00"
0,126,1,125,"2019-02-01 22:55:00"
0,97,1,96,"2019-02-01 22:59:59"
0,66,0,66,"2019-02-01 23:04:59"
0,56,0,56,"2019-02-01 23:10:00"
0,68,1,67,"2019-02-01 23:15:00"
0,78,1,77,"2019-02-01 23:20:00"
0,88,1,87,"2019-02-01 23:25:00"
0,98,2,96,"2019-02-01 23:29:59"
0,105,2,103,"2019-02-01 23:35:00"
0,100,2,98,"2019-02-01 23:40:00"
0,87,2,85,"2019-02-01 23:44:59"
0,97,1,96,"2019-02-01 23:50:00"
0,99,1,98,"2019-02-01 23:54:59"
0,115,1,114,"2019-02-02 00:00:00"
0,124,0,124,"2019-02-02 00:05:00"
0,131,1,130,"2019-02-02 00:10:00"
0,119,1,118,"2019-02-02 00:14:59"
0,108,1,107,"2019-02-02 00:20:00"
0,108,2,106,"2019-02-02 00:25:00"
0,107,2,105,"2019-02-02 00:29:59"
0,106,2,104,"2019-02-02 00:35:00"
0,104,2,102,"2019-02-02 00:39:59"
0,87,2,85,"2019-02-02 00:45:00"
0,86,1,85,"2019-02-02 00:49:59"
0,90,1,89,"2019-02-02 00:55:00"
0,97,2,95,"2019-02-02 01:00:00"
0,107,1,106,"2019-02-02 01:05:00"
0,107,1,106,"2019-02-02 01:09:59"
0,91,1,90,"2019-02-02 01:15:00"
0,100,1,99,"2019-02-02 01:20:00"
0,85,1,84,"2019-02-02 01:24:59"
0,84,1,83,"2019-02-02 01:30:00"
0,92,1,91,"2019-02-02 01:34:59"
0,95,1,94,"2019-02-02 01:40:00"
0,91,1,90,"2019-02-02 01:45:00"
0,94,0,94,"2019-02-02 01:49:59"
0,94,0,94,"2019-02-02 01:55:00"
0,84,1,83,"2019-02-02 02:00:00"
0,78,1,77,"2019-02-02 02:05:00"
0,77,2,75,"2019-02-02 02:09:59"
0,75,1,74,"2019-02-02 02:15:00"
0,61,2,59,"2019-02-02 02:20:00"
0,72,1,71,"2019-02-02 02:24:59"
0,63,1,62,"2019-02-02 02:30:00"
0,51,1,50,"2019-02-02 02:34:59"
0,53,2,51,"2019-02-02 02:40:00"
0,57,1,56,"2019-02-02 02:44:59"
0,69,1,68,"2019-02-02 02:50:00"
0,58,1,57,"2019-02-02 02:54:59"
0,54,2,52,"2019-02-02 02:59:59"
0,56,1,55,"2019-02-02 03:04:59"
0,65,1,64,"2019-02-02 03:10:00"
0,71,1,70,"2019-02-02 03:14:59"
0,66,1,65,"2019-02-02 03:19:59"
0,58,1,57,"2019-02-02 03:24:59"
0,61,1,60,"2019-02-02 03:29:59"
0,48,1,47,"2019-02-02 03:35:00"
0,52,2,50,"2019-02-02 03:39:59"
0,59,2,57,"2019-02-02 03:45:00"
0,56,2,54,"2019-02-02 03:50:00"
0,56,1,55,"2019-02-02 03:54:59"
0,42,1,41,"2019-02-02 04:00:00"
0,41,1,40,"2019-02-02 04:04:59"
0,36,1,35,"2019-02-02 04:10:00"
0,36,0,36,"2019-02-02 04:14:59"
0,38,0,38,"2019-02-02 04:20:00"
0,38,0,38,"2019-02-02 04:24:59"
0,36,0,36,"2019-02-02 04:29:59"
0,37,0,37,"2019-02-02 04:34:59"
0,41,0,41,"2019-02-02 04:39:59"
0,41,0,41,"2019-02-02 04:44:59"
0,42,0,42,"2019-02-02 04:49:59"
0,44,0,44,"2019-02-02 04:55:00"
0,42,0,42,"2019-02-02 04:59:59"
0,36,1,35,"2019-02-02 05:04:59"
0,39,0,39,"2019-02-02 05:10:01"
0,35,0,35,"2019-02-02 05:15:01"
0,40,0,40,"2019-02-02 05:20:01"
0,39,0,39,"2019-02-02 05:25:00"
0,40,0,40,"2019-02-02 05:30:01"
0,47,0,47,"2019-02-02 05:35:02"
0,47,0,47,"2019-02-02 05:40:01"
0,40,0,40,"2019-02-02 05:45:01"
0,39,0,39,"2019-02-02 05:50:01"
0,40,0,40,"2019-02-02 05:55:01"
0,44,0,44,"2019-02-02 06:00:01"
0,37,0,37,"2019-02-02 06:05:01"
0,36,0,36,"2019-02-02 06:10:01"
0,44,0,44,"2019-02-02 06:15:01"
0,45,0,45,"2019-02-02 06:20:01"
0,51,0,51,"2019-02-02 06:25:01"
0,53,0,53,"2019-02-02 06:30:01"
0,47,0,47,"2019-02-02 06:35:01"
0,45,0,45,"2019-02-02 06:40:01"
0,48,0,48,"2019-02-02 06:45:01"
0,44,0,44,"2019-02-02 06:50:01"
0,43,0,43,"2019-02-02 06:55:01"
0,28,0,28,"2019-02-02 07:00:02"
0,34,0,34,"2019-02-02 07:05:01"
0,37,0,37,"2019-02-02 07:10:01"
0,40,0,40,"2019-02-02 07:15:01"
0,45,0,45,"2019-02-02 07:20:01"
0,45,0,45,"2019-02-02 07:25:01"
0,53,1,52,"2019-02-02 07:30:01"
0,52,1,51,"2019-02-02 07:35:01"
0,56,1,55,"2019-02-02 07:40:01"
0,60,1,59,"2019-02-02 07:45:01"
0,50,0,50,"2019-02-02 07:50:01"
0,60,0,60,"2019-02-02 07:55:01"
0,51,0,51,"2019-02-02 08:00:01"
0,51,0,51,"2019-02-02 08:05:01"
0,54,0,54,"2019-02-02 08:10:01"
0,58,0,58,"2019-02-02 08:15:01"
0,60,1,59,"2019-02-02 08:20:01"
0,71,2,69,"2019-02-02 08:25:01"
0,70,2,68,"2019-02-02 08:30:01"
0,75,1,74,"2019-02-02 08:35:00"
0,87,0,87,"2019-02-02 08:40:01"
0,84,0,84,"2019-02-02 08:45:01"
0,75,1,74,"2019-02-02 08:50:01"
0,72,1,71,"2019-02-02 08:55:01"
0,78,1,77,"2019-02-02 09:00:00"
0,81,0,81,"2019-02-02 09:05:01"
0,89,0,89,"2019-02-02 09:10:01"
0,101,1,100,"2019-02-02 09:15:01"
0,111,1,110,"2019-02-02 09:20:00"
0,118,1,117,"2019-02-02 09:25:01"
0,107,0,107,"2019-02-02 09:30:01"
0,111,0,111,"2019-02-02 09:35:01"
0,122,0,122,"2019-02-02 09:40:00"
0,157,0,157,"2019-02-02 09:45:01"
0,163,1,162,"2019-02-02 09:50:01"
0,140,1,139,"2019-02-02 09:55:01"
0,134,1,133,"2019-02-02 10:00:01"
0,122,1,121,"2019-02-02 10:05:00"
0,121,1,120,"2019-02-02 10:10:01"
0,133,1,132,"2019-02-02 10:15:00"
0,153,0,153,"2019-02-02 10:20:01"
0,129,0,129,"2019-02-02 10:25:01"
0,123,0,123,"2019-02-02 10:30:01"
0,123,0,123,"2019-02-02 10:35:01"
0,158,0,158,"2019-02-02 10:40:00"
0,174,0,174,"2019-02-02 10:45:01"
0,187,1,186,"2019-02-02 10:50:01"
0,186,1,185,"2019-02-02 10:55:01"
0,162,1,161,"2019-02-02 11:00:01"
0,155,0,155,"2019-02-02 11:05:01"
0,165,0,165,"2019-02-02 11:10:00"
0,161,1,160,"2019-02-02 11:15:01"
0,184,1,183,"2019-02-02 11:20:00"
0,177,0,177,"2019-02-02 11:25:01"
0,171,2,169,"2019-02-02 11:30:01"
0,172,3,169,"2019-02-02 11:35:01"
0,189,4,185,"2019-02-02 11:40:01"
0,197,5,192,"2019-02-02 11:45:00"
0,207,6,201,"2019-02-02 11:50:01"
0,222,2,220,"2019-02-02 11:55:01"
0,195,2,193,"2019-02-02 12:00:01"
0,178,2,176,"2019-02-02 12:05:01"
0,190,2,188,"2019-02-02 12:10:01"
0,207,1,206,"2019-02-02 12:15:00"
0,203,1,202,"2019-02-02 12:20:00"
0,206,3,203,"2019-02-02 12:25:01"
0,204,3,201,"2019-02-02 12:30:00"
0,199,4,195,"2019-02-02 12:35:01"
0,206,3,203,"2019-02-02 12:40:00"
0,211,4,207,"2019-02-02 12:45:01"
0,210,3,207,"2019-02-02 12:50:01"
0,224,5,219,"2019-02-02 12:55:00"
0,209,6,203,"2019-02-02 13:00:01"
0,222,5,217,"2019-02-02 13:05:01"
0,226,6,220,"2019-02-02 13:10:00"
0,239,7,232,"2019-02-02 13:15:01"
0,237,8,229,"2019-02-02 13:20:01"
0,229,4,225,"2019-02-02 13:25:00"
0,234,4,230,"2019-02-02 13:30:01"
0,233,4,229,"2019-02-02 13:35:00"
0,224,3,221,"2019-02-02 13:40:01"
0,231,2,229,"2019-02-02 13:45:00"
0,230,2,228,"2019-02-02 13:50:01"
0,247,2,245,"2019-02-02 13:55:01"
0,235,2,233,"2019-02-02 14:00:00"
0,240,3,237,"2019-02-02 14:05:01"
0,237,3,234,"2019-02-02 14:10:00"
0,250,1,249,"2019-02-02 14:15:00"
0,253,0,253,"2019-02-02 14:20:00"
0,245,2,243,"2019-02-02 14:25:01"
0,222,2,220,"2019-02-02 14:30:00"
0,225,2,223,"2019-02-02 14:35:01"
0,251,3,248,"2019-02-02 14:40:01"
0,234,3,231,"2019-02-02 14:45:00"
0,191,2,189,"2019-02-02 14:50:01"
0,201,3,198,"2019-02-02 14:55:00"
0,195,3,192,"2019-02-02 15:00:01"
0,172,3,169,"2019-02-02 15:05:01"
0,165,3,162,"2019-02-02 15:10:01"
0,181,4,177,"2019-02-02 15:15:00"
0,180,4,176,"2019-02-02 15:20:01"
0,184,2,182,"2019-02-02 15:25:00"
0,171,2,169,"2019-02-02 15:30:01"
0,171,3,168,"2019-02-02 15:35:00"
0,168,2,166,"2019-02-02 15:40:01"
0,172,3,169,"2019-02-02 15:45:01"
0,200,3,197,"2019-02-02 15:50:00"
0,204,3,201,"2019-02-02 15:55:01"
0,186,2,184,"2019-02-02 16:00:00"
0,175,2,173,"2019-02-02 16:05:00"
0,199,1,198,"2019-02-02 16:10:00"
0,206,1,205,"2019-02-02 16:15:01"
0,178,1,177,"2019-02-02 16:20:00"
0,157,0,157,"2019-02-02 16:25:00"
0,144,0,144,"2019-02-02 16:30:01"
0,125,0,125,"2019-02-02 16:35:01"
0,121,0,121,"2019-02-02 16:40:00"
0,129,0,129,"2019-02-02 16:45:00"
0,124,1,123,"2019-02-02 16:50:01"
0,140,0,140,"2019-02-02 16:55:00"
0,141,1,140,"2019-02-02 17:00:00"
0,155,2,153,"2019-02-02 17:05:00"
0,172,3,169,"2019-02-02 17:10:01"
0,191,4,187,"2019-02-02 17:15:00"
0,197,3,194,"2019-02-02 17:20:01"
0,205,2,203,"2019-02-02 17:25:00"
0,185,0,185,"2019-02-02 17:30:00"
0,175,0,175,"2019-02-02 17:35:00"
0,195,0,195,"2019-02-02 17:40:00"
0,171,1,170,"2019-02-02 17:45:01"
0,193,2,191,"2019-02-02 17:50:00"
0,213,2,211,"2019-02-02 17:55:00"
0,214,2,212,"2019-02-02 18:00:00"
0,208,1,207,"2019-02-02 18:05:01"
0,206,4,202,"2019-02-02 18:10:00"
0,191,5,186,"2019-02-02 18:15:01"
0,195,4,191,"2019-02-02 18:20:00"
0,201,3,198,"2019-02-02 18:25:00"
0,188,3,185,"2019-02-02 18:30:00"
0,191,3,188,"2019-02-02 18:35:00"
0,184,2,182,"2019-02-02 18:40:00"
0,189,3,186,"2019-02-02 18:45:00"
0,181,3,178,"2019-02-02 18:50:01"
0,193,2,191,"2019-02-02 18:55:00"
0,177,1,176,"2019-02-02 19:00:00"
0,169,0,169,"2019-02-02 19:05:00"
0,171,0,171,"2019-02-02 19:10:00"
0,183,1,182,"2019-02-02 19:15:00"
0,181,1,180,"2019-02-02 19:20:00"
0,179,1,178,"2019-02-02 19:25:00"
0,173,3,170,"2019-02-02 19:30:00"
0,187,3,184,"2019-02-02 19:35:00"
0,178,2,176,"2019-02-02 19:40:00"
0,181,1,180,"2019-02-02 19:45:01"
0,182,1,181,"2019-02-02 19:50:00"
0,187,0,187,"2019-02-02 19:55:00"
0,199,2,197,"2019-02-02 20:00:00"
0,177,2,175,"2019-02-02 20:05:00"
0,166,5,161,"2019-02-02 20:10:00"
0,167,4,163,"2019-02-02 20:15:00"
0,169,4,165,"2019-02-02 20:20:00"
0,170,2,168,"2019-02-02 20:25:00"
0,164,0,164,"2019-02-02 20:30:01"
0,185,0,185,"2019-02-02 20:35:00"
0,225,0,225,"2019-02-02 20:40:00"
0,224,2,222,"2019-02-02 20:45:00"
0,217,2,215,"2019-02-02 20:50:00"
0,211,1,210,"2019-02-02 20:55:01"
0,189,2,187,"2019-02-02 21:00:00"
0,191,2,189,"2019-02-02 21:05:00"
0,205,3,202,"2019-02-02 21:10:00"
0,198,3,195,"2019-02-02 21:15:00"
0,208,4,204,"2019-02-02 21:20:00"
0,190,2,188,"2019-02-02 21:25:01"
0,169,0,169,"2019-02-02 21:30:00"
0,152,0,152,"2019-02-02 21:35:01"
0,142,0,142,"2019-02-02 21:40:00"
0,122,0,122,"2019-02-02 21:45:00"
0,129,0,129,"2019-02-02 21:50:00"
0,130,1,129,"2019-02-02 21:55:00"
0,113,2,111,"2019-02-02 22:00:00"
0,110,2,108,"2019-02-02 22:05:00"
0,120,3,117,"2019-02-02 22:10:00"
0,125,1,124,"2019-02-02 22:15:00"
0,134,1,133,"2019-02-02 22:20:00"
0,112,0,112,"2019-02-02 22:25:00"
0,106,1,105,"2019-02-02 22:30:01"
0,112,1,111,"2019-02-02 22:35:00"
0,101,0,101,"2019-02-02 22:40:01"
0,109,0,109,"2019-02-02 22:45:00"
0,91,0,91,"2019-02-02 22:50:00"
0,85,1,84,"2019-02-02 22:55:00"
0,82,1,81,"2019-02-02 23:00:00"
0,83,1,82,"2019-02-02 23:05:00"
0,89,0,89,"2019-02-02 23:10:01"
0,84,0,84,"2019-02-02 23:15:00"
0,82,0,82,"2019-02-02 23:19:59"
0,75,0,75,"2019-02-02 23:25:00"
0,83,0,83,"2019-02-02 23:30:00"
0,80,0,80,"2019-02-02 23:35:00"
0,77,1,76,"2019-02-02 23:40:00"
0,80,1,79,"2019-02-02 23:45:00"
0,95,1,94,"2019-02-02 23:50:01"
0,104,1,103,"2019-02-02 23:54:59"
0,107,0,107,"2019-02-03 00:00:00"
0,100,0,100,"2019-02-03 00:05:00"
0,97,0,97,"2019-02-03 00:10:00"
0,99,0,99,"2019-02-03 00:15:00"
0,98,0,98,"2019-02-03 00:20:00"
0,88,0,88,"2019-02-03 00:24:59"
0,81,0,81,"2019-02-03 00:30:00"
0,86,1,85,"2019-02-03 00:34:59"
0,81,1,80,"2019-02-03 00:40:00"
0,74,1,73,"2019-02-03 00:45:00"
0,79,1,78,"2019-02-03 00:50:00"
0,77,1,76,"2019-02-03 00:55:00"
0,83,1,82,"2019-02-03 01:00:00"
0,85,1,84,"2019-02-03 01:05:00"
0,76,0,76,"2019-02-03 01:10:00"
0,73,0,73,"2019-02-03 01:14:59"
0,72,0,72,"2019-02-03 01:20:00"
0,70,0,70,"2019-02-03 01:25:00"
0,59,0,59,"2019-02-03 01:29:59"
0,68,0,68,"2019-02-03 01:35:00"
0,58,0,58,"2019-02-03 01:39:59"
0,67,0,67,"2019-02-03 01:45:00"
0,62,0,62,"2019-02-03 01:49:59"
0,60,0,60,"2019-02-03 01:55:00"
0,55,0,55,"2019-02-03 02:00:00"
0,57,0,57,"2019-02-03 02:05:00"
0,52,0,52,"2019-02-03 02:10:00"
0,47,0,47,"2019-02-03 02:15:00"
0,48,0,48,"2019-02-03 02:20:00"
0,51,0,51,"2019-02-03 02:24:59"
