"error","bikesInUsage","electricalBikesInUsage","mechanicalBikesInUsage","dateTime"
0,416,7,409,"2018-08-20 08:15:32"
0,476,7,469,"2018-08-20 08:30:32"
0,609,15,594,"2018-08-20 08:45:33"
0,527,9,518,"2018-08-20 09:00:37"
0,416,4,412,"2018-08-20 09:15:33"
0,358,5,353,"2018-08-20 09:30:32"
0,364,6,358,"2018-08-20 09:45:32"
0,284,4,280,"2018-08-20 10:00:32"
0,253,2,251,"2018-08-20 10:15:32"
0,273,1,272,"2018-08-20 10:30:32"
0,264,2,262,"2018-08-20 10:45:32"
0,242,3,239,"2018-08-20 11:00:32"
0,244,3,241,"2018-08-20 11:15:32"
0,275,4,271,"2018-08-20 11:30:32"
0,280,2,278,"2018-08-20 11:45:32"
0,298,2,296,"2018-08-20 12:00:32"
0,298,4,294,"2018-08-20 12:15:32"
0,274,2,272,"2018-08-20 12:30:33"
0,293,1,292,"2018-08-20 12:45:32"
0,314,0,314,"2018-08-20 13:00:32"
0,313,4,309,"2018-08-20 13:15:32"
0,315,3,312,"2018-08-20 13:30:32"
0,384,0,384,"2018-08-20 13:45:32"
0,388,2,386,"2018-08-20 14:00:32"
0,410,4,406,"2018-08-20 14:15:58"
0,387,7,380,"2018-08-20 14:30:57"
0,409,5,404,"2018-08-20 14:45:57"
0,356,4,352,"2018-08-20 15:00:57"
0,552,5,547,"2018-08-20 15:15:56"
0,416,7,409,"2018-08-20 15:45:57"
0,394,5,389,"2018-08-20 16:00:56"
0,463,6,457,"2018-08-20 16:15:56"
0,420,7,413,"2018-08-20 16:30:55"
0,458,7,451,"2018-08-20 16:45:55"
0,404,6,398,"2018-08-20 17:00:55"
0,512,5,507,"2018-08-20 17:15:56"
0,513,7,506,"2018-08-20 17:30:55"
0,572,1,571,"2018-08-20 17:45:56"
0,543,5,538,"2018-08-20 18:00:56"
0,744,10,734,"2018-08-20 18:15:56"
0,675,9,666,"2018-08-20 18:30:56"
0,692,7,685,"2018-08-20 18:45:55"
0,601,4,597,"2018-08-20 19:00:55"
0,628,6,622,"2018-08-20 19:15:56"
0,653,8,645,"2018-08-20 19:30:55"
0,624,8,616,"2018-08-20 19:45:56"
0,558,2,556,"2018-08-20 20:00:55"
0,599,1,598,"2018-08-20 20:15:56"
0,553,2,551,"2018-08-20 20:30:55"
0,460,1,459,"2018-08-20 20:45:55"
0,442,4,438,"2018-08-20 21:00:56"
0,482,4,478,"2018-08-20 21:15:55"
0,417,5,412,"2018-08-20 21:30:55"
0,378,1,377,"2018-08-20 21:45:55"
0,324,1,323,"2018-08-20 22:00:55"
0,329,0,329,"2018-08-20 22:15:55"
0,306,1,305,"2018-08-20 22:30:55"
0,273,3,270,"2018-08-20 22:45:56"
0,248,5,243,"2018-08-20 23:00:55"
0,259,5,254,"2018-08-20 23:15:55"
0,240,7,233,"2018-08-20 23:30:55"
0,250,3,247,"2018-08-20 23:45:55"
0,218,2,216,"2018-08-21 00:00:56"
0,251,2,249,"2018-08-21 00:15:56"
0,222,3,219,"2018-08-21 00:30:55"
0,199,1,198,"2018-08-21 00:45:56"
0,165,3,162,"2018-08-21 01:00:55"
0,161,2,159,"2018-08-21 01:15:55"
0,145,1,144,"2018-08-21 01:30:54"
0,125,3,122,"2018-08-21 01:45:55"
0,111,3,108,"2018-08-21 02:00:54"
0,42,1,41,"2018-08-21 02:15:55"
0,22,0,22,"2018-08-21 02:30:55"
0,20,0,20,"2018-08-21 02:45:55"
0,19,0,19,"2018-08-21 03:00:54"
0,19,0,19,"2018-08-21 03:15:55"
0,19,0,19,"2018-08-21 03:30:54"
0,18,0,18,"2018-08-21 03:45:56"
0,18,0,18,"2018-08-21 04:00:54"
0,18,0,18,"2018-08-21 04:15:56"
0,17,0,17,"2018-08-21 04:34:30"
0,16,0,16,"2018-08-21 04:45:55"
0,27,0,27,"2018-08-21 05:00:55"
0,43,1,42,"2018-08-21 05:15:56"
0,45,0,45,"2018-08-21 05:30:56"
0,65,0,65,"2018-08-21 05:45:56"
0,52,0,52,"2018-08-21 06:00:56"
0,71,0,71,"2018-08-21 06:15:56"
0,118,0,118,"2018-08-21 06:30:56"
0,179,1,178,"2018-08-21 06:45:56"
0,138,0,138,"2018-08-21 07:00:56"
0,195,3,192,"2018-08-21 07:15:56"
0,315,6,309,"2018-08-21 07:30:56"
0,552,6,546,"2018-08-21 07:45:56"
0,477,6,471,"2018-08-21 08:00:57"
0,489,12,477,"2018-08-21 08:15:55"
0,530,7,523,"2018-08-21 08:30:56"
0,711,13,698,"2018-08-21 08:45:56"
0,573,8,565,"2018-08-21 09:00:57"
0,435,5,430,"2018-08-21 09:15:56"
0,411,3,408,"2018-08-21 09:30:56"
0,404,2,402,"2018-08-21 09:45:56"
0,321,5,316,"2018-08-21 10:00:56"
0,293,0,293,"2018-08-21 10:15:56"
0,277,2,275,"2018-08-21 10:30:56"
0,302,4,298,"2018-08-21 10:45:55"
0,268,1,267,"2018-08-21 11:00:57"
0,291,1,290,"2018-08-21 11:15:55"
0,308,2,306,"2018-08-21 11:30:56"
0,304,2,302,"2018-08-21 11:45:56"
0,304,0,304,"2018-08-21 12:00:55"
0,325,2,323,"2018-08-21 12:15:56"
0,318,3,315,"2018-08-21 12:30:55"
0,328,3,325,"2018-08-21 12:45:55"
0,322,2,320,"2018-08-21 13:00:56"
0,388,1,387,"2018-08-21 13:15:55"
0,359,3,356,"2018-08-21 13:30:55"
0,360,1,359,"2018-08-21 13:45:55"
0,332,2,330,"2018-08-21 14:00:55"
0,411,10,401,"2018-08-21 14:15:56"
0,392,11,381,"2018-08-21 14:30:55"
0,405,6,399,"2018-08-21 14:45:56"
0,375,0,375,"2018-08-21 15:00:55"
0,582,5,577,"2018-08-21 15:15:55"
0,473,5,468,"2018-08-21 15:30:55"
0,470,4,466,"2018-08-21 15:45:56"
0,393,3,390,"2018-08-21 16:00:55"
0,460,2,458,"2018-08-21 16:15:56"
0,443,7,436,"2018-08-21 16:30:55"
0,457,4,453,"2018-08-21 16:45:55"
0,429,2,427,"2018-08-21 17:00:55"
0,536,6,530,"2018-08-21 17:15:56"
0,518,9,509,"2018-08-21 17:30:55"
0,566,6,560,"2018-08-21 17:45:56"
0,560,6,554,"2018-08-21 18:00:55"
0,745,10,735,"2018-08-21 18:15:56"
0,717,7,710,"2018-08-21 18:30:56"
0,677,4,673,"2018-08-21 18:45:55"
0,603,2,601,"2018-08-21 19:00:56"
0,670,2,668,"2018-08-21 19:15:55"
0,644,4,640,"2018-08-21 19:30:55"
0,652,7,645,"2018-08-21 19:45:55"
0,606,4,602,"2018-08-21 20:00:55"
0,596,9,587,"2018-08-21 20:15:55"
0,518,5,513,"2018-08-21 20:30:54"
0,552,4,548,"2018-08-21 20:45:55"
0,457,3,454,"2018-08-21 21:00:56"
0,494,4,490,"2018-08-21 21:15:55"
0,435,5,430,"2018-08-21 21:30:54"
0,347,2,345,"2018-08-21 21:45:55"
0,330,1,329,"2018-08-21 22:00:54"
0,356,5,351,"2018-08-21 22:15:55"
0,301,6,295,"2018-08-21 22:30:55"
0,307,3,304,"2018-08-21 22:45:54"
0,252,1,251,"2018-08-21 23:00:55"
0,279,8,271,"2018-08-21 23:15:54"
0,253,8,245,"2018-08-21 23:30:54"
0,245,2,243,"2018-08-21 23:45:55"
0,254,3,251,"2018-08-22 00:00:55"
0,278,4,274,"2018-08-22 00:15:55"
0,222,3,219,"2018-08-22 00:30:55"
0,231,3,228,"2018-08-22 00:45:54"
0,191,4,187,"2018-08-22 01:00:56"
0,185,6,179,"2018-08-22 01:15:54"
0,169,5,164,"2018-08-22 01:30:55"
0,119,7,112,"2018-08-22 01:45:54"
0,133,4,129,"2018-08-22 02:00:54"
0,44,3,41,"2018-08-22 02:15:54"
0,17,0,17,"2018-08-22 02:30:55"
0,15,0,15,"2018-08-22 02:45:54"
0,15,0,15,"2018-08-22 03:00:54"
0,15,0,15,"2018-08-22 03:15:54"
0,13,0,13,"2018-08-22 03:30:54"
0,13,0,13,"2018-08-22 03:45:54"
0,13,0,13,"2018-08-22 04:00:54"
0,12,0,12,"2018-08-22 04:15:54"
0,11,0,11,"2018-08-22 04:34:32"
0,11,0,11,"2018-08-22 04:45:54"
0,20,0,20,"2018-08-22 05:00:54"
0,34,0,34,"2018-08-22 05:15:56"
0,46,0,46,"2018-08-22 05:30:56"
0,55,0,55,"2018-08-22 05:45:56"
0,60,0,60,"2018-08-22 06:00:56"
0,72,0,72,"2018-08-22 06:15:55"
0,94,1,93,"2018-08-22 06:30:56"
0,162,1,161,"2018-08-22 06:45:55"
0,135,0,135,"2018-08-22 07:00:56"
0,181,2,179,"2018-08-22 07:15:55"
0,276,2,274,"2018-08-22 07:30:56"
0,594,9,585,"2018-08-22 07:45:56"
0,524,3,521,"2018-08-22 08:00:56"
0,463,4,459,"2018-08-22 08:15:56"
0,549,10,539,"2018-08-22 08:30:56"
0,685,18,667,"2018-08-22 08:45:56"
0,531,14,517,"2018-08-22 09:00:56"
0,437,8,429,"2018-08-22 09:15:55"
0,376,3,373,"2018-08-22 09:30:55"
0,408,6,402,"2018-08-22 09:45:56"
0,296,6,290,"2018-08-22 10:00:55"
0,261,3,258,"2018-08-22 10:15:55"
0,256,0,256,"2018-08-22 10:30:55"
0,287,4,283,"2018-08-22 10:45:55"
0,252,1,251,"2018-08-22 11:00:55"
0,265,1,264,"2018-08-22 11:15:56"
0,292,1,291,"2018-08-22 11:30:55"
0,304,2,302,"2018-08-22 11:45:57"
0,277,4,273,"2018-08-22 12:00:55"
0,278,2,276,"2018-08-22 12:15:56"
0,276,1,275,"2018-08-22 12:30:55"
0,305,3,302,"2018-08-22 12:45:55"
0,298,1,297,"2018-08-22 13:00:56"
0,325,1,324,"2018-08-22 13:15:55"
0,311,7,304,"2018-08-22 13:30:55"
0,375,5,370,"2018-08-22 13:45:55"
0,342,5,337,"2018-08-22 14:00:56"
0,428,4,424,"2018-08-22 14:15:59"
0,375,4,371,"2018-08-22 14:30:58"
0,413,3,410,"2018-08-22 14:45:59"
0,381,5,376,"2018-08-22 15:00:58"
0,584,10,574,"2018-08-22 15:15:59"
0,460,8,452,"2018-08-22 15:30:58"
0,428,2,426,"2018-08-22 15:50:14"
0,383,3,380,"2018-08-22 16:00:59"
0,440,6,434,"2018-08-22 16:15:57"
0,439,5,434,"2018-08-22 16:30:58"
0,456,6,450,"2018-08-22 16:45:58"
0,430,3,427,"2018-08-22 17:00:57"
0,514,12,502,"2018-08-22 17:15:57"
0,509,8,501,"2018-08-22 17:30:57"
0,598,6,592,"2018-08-22 17:45:57"
0,603,13,590,"2018-08-22 18:00:58"
0,774,18,756,"2018-08-22 18:15:57"
0,769,8,761,"2018-08-22 18:30:57"
0,761,4,757,"2018-08-22 18:45:57"
0,659,5,654,"2018-08-22 19:00:56"
0,730,8,722,"2018-08-22 19:15:57"
0,654,6,648,"2018-08-22 19:30:56"
0,668,2,666,"2018-08-22 19:45:57"
0,581,4,577,"2018-08-22 20:00:58"
0,642,3,639,"2018-08-22 20:15:57"
0,587,3,584,"2018-08-22 20:30:57"
0,529,3,526,"2018-08-22 20:45:57"
0,513,2,511,"2018-08-22 21:00:57"
0,496,6,490,"2018-08-22 21:15:57"
0,452,4,448,"2018-08-22 21:30:57"
0,384,5,379,"2018-08-22 21:45:57"
0,357,2,355,"2018-08-22 22:00:57"
0,401,2,399,"2018-08-22 22:15:57"
0,328,1,327,"2018-08-22 22:30:57"
0,293,2,291,"2018-08-22 22:45:56"
0,286,2,284,"2018-08-22 23:00:57"
0,330,6,324,"2018-08-22 23:15:57"
0,274,5,269,"2018-08-22 23:30:56"
0,253,9,244,"2018-08-22 23:45:57"
0,269,3,266,"2018-08-23 00:00:58"
0,284,1,283,"2018-08-23 00:15:58"
0,274,4,270,"2018-08-23 00:30:58"
0,210,3,207,"2018-08-23 00:45:56"
0,178,3,175,"2018-08-23 01:00:57"
0,165,1,164,"2018-08-23 01:15:56"
0,154,1,153,"2018-08-23 01:30:57"
0,138,1,137,"2018-08-23 01:45:56"
0,162,2,160,"2018-08-23 02:00:58"
0,72,1,71,"2018-08-23 02:15:56"
0,46,1,45,"2018-08-23 02:30:57"
0,36,0,36,"2018-08-23 02:45:56"
0,31,0,31,"2018-08-23 03:00:57"
0,31,0,31,"2018-08-23 03:15:56"
0,30,0,30,"2018-08-23 03:30:56"
0,29,0,29,"2018-08-23 03:45:56"
0,29,0,29,"2018-08-23 04:00:57"
0,26,0,26,"2018-08-23 04:15:56"
0,26,0,26,"2018-08-23 04:34:34"
0,25,0,25,"2018-08-23 04:45:56"
0,40,0,40,"2018-08-23 05:00:57"
0,49,0,49,"2018-08-23 05:15:57"
0,64,0,64,"2018-08-23 05:30:58"
0,72,0,72,"2018-08-23 05:45:59"
0,66,0,66,"2018-08-23 06:00:58"
0,81,0,81,"2018-08-23 06:15:58"
0,116,3,113,"2018-08-23 06:30:58"
0,168,0,168,"2018-08-23 06:45:57"
0,152,1,151,"2018-08-23 07:00:58"
0,213,2,211,"2018-08-23 07:15:57"
0,335,3,332,"2018-08-23 07:30:58"
0,600,3,597,"2018-08-23 07:45:59"
0,474,5,469,"2018-08-23 08:00:57"
0,515,9,506,"2018-08-23 08:15:58"
0,598,11,587,"2018-08-23 08:30:57"
0,724,15,709,"2018-08-23 08:45:58"
0,554,7,547,"2018-08-23 09:00:57"
0,443,4,439,"2018-08-23 09:15:58"
0,411,7,404,"2018-08-23 09:30:58"
0,385,9,376,"2018-08-23 09:45:58"
0,284,3,281,"2018-08-23 10:00:58"
0,258,2,256,"2018-08-23 10:15:58"
0,240,0,240,"2018-08-23 10:30:57"
0,287,1,286,"2018-08-23 10:45:58"
0,261,2,259,"2018-08-23 11:00:57"
0,243,4,239,"2018-08-23 11:15:57"
0,258,5,253,"2018-08-23 11:30:57"
0,316,2,314,"2018-08-23 11:45:57"
0,272,0,272,"2018-08-23 12:00:57"
0,310,0,310,"2018-08-23 12:15:57"
0,303,1,302,"2018-08-23 12:30:58"
0,305,3,302,"2018-08-23 12:45:57"
0,293,3,290,"2018-08-23 13:00:58"
0,358,3,355,"2018-08-23 13:15:57"
0,333,4,329,"2018-08-23 13:30:57"
0,382,5,377,"2018-08-23 13:45:57"
0,325,2,323,"2018-08-23 14:00:57"
0,405,5,400,"2018-08-23 14:15:57"
0,373,5,368,"2018-08-23 14:30:56"
0,416,3,413,"2018-08-23 14:45:58"
0,342,2,340,"2018-08-23 15:00:57"
0,569,7,562,"2018-08-23 15:15:57"
0,394,3,391,"2018-08-24 09:16:00"
0,340,6,334,"2018-08-24 09:31:00"
0,348,7,341,"2018-08-24 09:45:59"
0,239,3,236,"2018-08-24 10:01:00"
0,261,4,257,"2018-08-24 10:16:00"
0,279,4,275,"2018-08-24 10:31:00"
0,276,2,274,"2018-08-24 10:45:59"
0,270,1,269,"2018-08-24 11:01:00"
0,245,1,244,"2018-08-24 11:16:00"
0,263,2,261,"2018-08-24 11:31:00"
0,300,3,297,"2018-08-24 11:45:59"
0,250,3,247,"2018-08-24 12:01:00"
0,282,3,279,"2018-08-24 12:15:59"
0,306,2,304,"2018-08-24 12:31:00"
0,319,2,317,"2018-08-24 12:45:59"
0,281,3,278,"2018-08-24 13:00:59"
0,316,4,312,"2018-08-24 13:15:59"
0,352,2,350,"2018-08-24 13:31:00"
0,374,6,368,"2018-08-24 13:45:59"
0,363,3,360,"2018-08-24 14:01:00"
0,503,5,498,"2018-08-24 14:16:00"
0,467,9,458,"2018-08-24 14:30:59"
0,463,9,454,"2018-08-24 14:46:00"
0,409,2,407,"2018-08-24 15:00:59"
0,673,4,669,"2018-08-24 15:16:00"
0,568,9,559,"2018-08-24 15:30:59"
0,504,4,500,"2018-08-24 15:46:00"
0,426,0,426,"2018-08-24 16:00:59"
0,517,7,510,"2018-08-24 16:15:59"
0,539,3,536,"2018-08-24 16:30:59"
0,523,3,520,"2018-08-24 16:45:59"
0,472,3,469,"2018-08-24 17:00:59"
0,505,4,501,"2018-08-24 17:15:59"
0,487,4,483,"2018-08-24 17:30:59"
0,525,5,520,"2018-08-24 17:45:59"
0,479,7,472,"2018-08-24 18:00:58"
0,522,7,515,"2018-08-24 18:15:58"
0,574,4,570,"2018-08-24 18:30:59"
0,549,4,545,"2018-08-24 18:45:59"
0,504,5,499,"2018-08-24 19:01:00"
0,552,6,546,"2018-08-24 19:15:59"
0,560,7,553,"2018-08-24 19:30:59"
0,561,7,554,"2018-08-24 19:45:59"
0,488,2,486,"2018-08-24 20:00:59"
0,494,6,488,"2018-08-24 20:15:59"
0,502,3,499,"2018-08-24 20:30:59"
0,501,5,496,"2018-08-24 20:45:58"
0,493,3,490,"2018-08-24 21:01:00"
0,461,5,456,"2018-08-24 21:15:58"
0,430,3,427,"2018-08-24 21:30:59"
0,411,3,408,"2018-08-24 21:45:59"
0,344,7,337,"2018-08-24 22:00:58"
0,356,3,353,"2018-08-24 22:15:58"
0,305,2,303,"2018-08-24 22:30:58"
0,263,4,259,"2018-08-24 22:45:59"
0,239,2,237,"2018-08-24 23:01:00"
0,293,2,291,"2018-08-24 23:15:59"
0,264,6,258,"2018-08-24 23:30:58"
0,258,5,253,"2018-08-24 23:45:59"
0,214,2,212,"2018-08-25 00:00:59"
0,264,5,259,"2018-08-25 00:15:59"
0,241,2,239,"2018-08-25 00:30:58"
0,200,2,198,"2018-08-25 00:45:58"
0,224,3,221,"2018-08-25 01:00:59"
0,140,3,137,"2018-08-25 01:16:38"
0,187,4,183,"2018-08-25 01:30:58"
0,165,3,162,"2018-08-25 01:45:58"
0,195,5,190,"2018-08-25 02:00:58"
0,174,3,171,"2018-08-25 02:15:58"
0,155,1,154,"2018-08-25 02:30:58"
0,148,1,147,"2018-08-25 02:45:58"
0,158,1,157,"2018-08-25 03:00:59"
0,131,3,128,"2018-08-25 03:15:58"
0,134,2,132,"2018-08-25 03:30:58"
0,135,2,133,"2018-08-25 03:45:58"
0,124,1,123,"2018-08-25 04:00:58"
0,103,2,101,"2018-08-25 04:15:58"
0,86,3,83,"2018-08-25 04:34:36"
0,70,2,68,"2018-08-25 04:45:59"
0,63,1,62,"2018-08-25 05:00:58"
0,66,2,64,"2018-08-25 05:16:00"
0,59,2,57,"2018-08-25 05:31:00"
0,64,2,62,"2018-08-25 05:45:59"
0,66,1,65,"2018-08-25 06:01:00"
0,80,1,79,"2018-08-25 06:15:59"
0,61,1,60,"2018-08-25 06:31:00"
0,60,1,59,"2018-08-25 06:46:00"
0,51,1,50,"2018-08-25 07:01:00"
0,64,1,63,"2018-08-25 07:15:59"
0,88,1,87,"2018-08-25 07:31:00"
0,113,1,112,"2018-08-25 07:45:59"
0,78,1,77,"2018-08-25 08:01:01"
0,89,1,88,"2018-08-25 08:15:59"
0,104,2,102,"2018-08-25 08:31:00"
0,144,2,142,"2018-08-25 08:45:59"
0,112,2,110,"2018-08-25 09:01:00"
0,131,3,128,"2018-08-25 09:16:00"
0,151,4,147,"2018-08-25 09:30:59"
0,198,4,194,"2018-08-25 09:46:00"
0,190,3,187,"2018-08-25 10:00:59"
0,176,2,174,"2018-08-25 10:15:59"
0,190,2,188,"2018-08-25 10:30:59"
0,258,2,256,"2018-08-25 10:46:00"
0,212,4,208,"2018-08-25 11:01:00"
0,226,4,222,"2018-08-25 11:16:00"
0,254,5,249,"2018-08-25 11:30:59"
0,280,4,276,"2018-08-25 11:46:00"
0,248,4,244,"2018-08-25 12:00:58"
0,290,5,285,"2018-08-25 12:15:59"
0,289,6,283,"2018-08-25 12:30:58"
0,313,2,311,"2018-08-25 12:45:59"
0,299,2,297,"2018-08-25 13:00:59"
0,323,2,321,"2018-08-25 13:15:59"
0,307,2,305,"2018-08-25 13:30:58"
0,337,1,336,"2018-08-25 13:45:59"
0,302,2,300,"2018-08-25 14:00:59"
0,332,4,328,"2018-08-25 14:15:59"
0,331,2,329,"2018-08-25 14:30:59"
0,318,5,313,"2018-08-25 14:45:59"
0,254,4,250,"2018-08-25 15:00:59"
0,275,5,270,"2018-08-25 15:15:58"
0,267,5,262,"2018-08-25 15:30:59"
0,292,3,289,"2018-08-25 15:45:58"
0,254,4,250,"2018-08-25 16:00:59"
0,322,1,321,"2018-08-25 16:15:59"
0,344,2,342,"2018-08-25 16:30:58"
0,352,2,350,"2018-08-25 16:45:59"
0,312,8,304,"2018-08-25 17:01:00"
0,355,5,350,"2018-08-25 17:15:59"
0,365,1,364,"2018-08-25 17:30:58"
0,335,1,334,"2018-08-25 17:45:59"
0,315,4,311,"2018-08-25 18:00:58"
0,338,2,336,"2018-08-25 18:15:59"
0,341,6,335,"2018-08-25 18:30:58"
0,347,3,344,"2018-08-25 18:45:58"
0,347,1,346,"2018-08-25 19:00:59"
0,374,1,373,"2018-08-25 19:15:58"
0,355,0,355,"2018-08-25 19:30:59"
0,438,1,437,"2018-08-25 19:45:58"
0,339,2,337,"2018-08-25 20:00:59"
0,355,3,352,"2018-08-25 20:15:58"
0,368,2,366,"2018-08-25 20:30:58"
0,340,1,339,"2018-08-25 20:45:58"
0,349,2,347,"2018-08-25 21:00:58"
0,377,5,372,"2018-08-25 21:15:58"
0,284,2,282,"2018-08-25 21:30:58"
0,302,2,300,"2018-08-25 21:45:58"
0,247,0,247,"2018-08-25 22:00:58"
0,262,1,261,"2018-08-25 22:15:58"
0,230,2,228,"2018-08-25 22:30:58"
0,217,0,217,"2018-08-25 22:45:58"
0,179,2,177,"2018-08-25 23:00:58"
0,189,5,184,"2018-08-25 23:15:58"
0,206,1,205,"2018-08-25 23:30:58"
0,203,2,201,"2018-08-25 23:45:58"
0,191,2,189,"2018-08-26 00:00:58"
0,234,6,228,"2018-08-26 00:15:58"
0,214,4,210,"2018-08-26 00:30:58"
0,188,1,187,"2018-08-26 00:45:57"
0,168,1,167,"2018-08-26 01:00:58"
0,169,0,169,"2018-08-26 01:15:58"
0,157,2,155,"2018-08-26 01:30:57"
0,106,1,105,"2018-08-26 01:45:58"
0,120,1,119,"2018-08-26 02:00:58"
0,104,1,103,"2018-08-26 02:15:58"
0,110,2,108,"2018-08-26 02:30:57"
0,104,1,103,"2018-08-26 02:45:58"
0,107,0,107,"2018-08-26 03:00:58"
0,120,0,120,"2018-08-26 03:15:57"
0,103,0,103,"2018-08-26 03:30:58"
0,121,4,117,"2018-08-26 03:45:57"
0,96,6,90,"2018-08-26 04:00:58"
0,83,2,81,"2018-08-26 04:15:57"
0,73,3,70,"2018-08-26 04:34:32"
0,60,1,59,"2018-08-26 04:45:58"
0,53,0,53,"2018-08-26 05:00:59"
0,63,1,62,"2018-08-26 05:15:59"
0,61,0,61,"2018-08-26 05:30:59"
0,60,0,60,"2018-08-26 05:45:59"
0,69,1,68,"2018-08-26 06:01:00"
0,50,1,49,"2018-08-26 06:15:59"
0,93,1,92,"2018-08-26 06:30:59"
0,77,0,77,"2018-08-26 06:46:00"
0,59,0,59,"2018-08-26 07:00:59"
0,63,1,62,"2018-08-26 07:15:58"
0,88,1,87,"2018-08-26 07:30:59"
0,81,0,81,"2018-08-26 07:45:59"
0,70,0,70,"2018-08-26 08:00:59"
0,66,0,66,"2018-08-26 08:15:59"
0,75,0,75,"2018-08-26 08:30:59"
0,108,0,108,"2018-08-26 08:45:59"
0,78,0,78,"2018-08-26 09:01:00"
0,83,0,83,"2018-08-26 09:15:58"
0,91,0,91,"2018-08-26 09:30:59"
0,137,0,137,"2018-08-26 09:45:59"
0,119,0,119,"2018-08-26 10:00:59"
0,119,0,119,"2018-08-26 10:15:59"
0,139,1,138,"2018-08-26 10:30:58"
0,185,0,185,"2018-08-26 10:45:59"
0,151,0,151,"2018-08-26 11:00:59"
0,170,0,170,"2018-08-26 11:15:58"
0,173,1,172,"2018-08-26 11:30:59"
0,217,1,216,"2018-08-26 11:45:58"
0,243,4,239,"2018-08-26 12:01:00"
0,207,2,205,"2018-08-26 12:15:59"
0,266,2,264,"2018-08-26 12:30:58"
0,292,3,289,"2018-08-26 12:45:59"
0,244,1,243,"2018-08-26 13:00:59"
0,265,2,263,"2018-08-26 13:15:59"
0,285,2,283,"2018-08-26 13:30:59"
0,300,3,297,"2018-08-26 13:45:58"
0,291,3,288,"2018-08-26 14:00:59"
0,310,2,308,"2018-08-26 14:15:58"
0,270,6,264,"2018-08-26 14:30:58"
0,293,5,288,"2018-08-26 14:45:58"
0,227,2,225,"2018-08-26 15:00:58"
0,277,3,274,"2018-08-26 15:15:59"
0,263,2,261,"2018-08-26 15:30:58"
0,267,4,263,"2018-08-26 15:45:59"
0,259,3,256,"2018-08-26 16:00:59"
0,269,3,266,"2018-08-26 16:15:58"
0,322,0,322,"2018-08-26 16:30:59"
0,330,2,328,"2018-08-26 16:45:58"
0,313,2,311,"2018-08-26 17:00:59"
0,357,5,352,"2018-08-26 17:15:58"
0,335,0,335,"2018-08-26 17:30:58"
0,357,1,356,"2018-08-26 17:45:59"
0,351,3,348,"2018-08-26 18:00:58"
0,348,6,342,"2018-08-26 18:15:58"
0,387,5,382,"2018-08-26 18:30:58"
0,406,2,404,"2018-08-26 18:45:58"
0,346,7,339,"2018-08-26 19:00:59"
0,398,6,392,"2018-08-26 19:15:58"
0,384,1,383,"2018-08-26 19:30:58"
0,419,3,416,"2018-08-26 19:45:57"
0,348,1,347,"2018-08-26 20:00:58"
0,386,6,380,"2018-08-26 20:15:58"
0,382,3,379,"2018-08-26 20:30:59"
0,372,3,369,"2018-08-26 20:45:58"
0,350,5,345,"2018-08-26 21:00:57"
0,344,4,340,"2018-08-26 21:15:58"
0,311,2,309,"2018-08-26 21:30:58"
0,264,0,264,"2018-08-26 21:45:57"
0,269,1,268,"2018-08-26 22:00:59"
0,243,1,242,"2018-08-26 22:15:57"
0,199,2,197,"2018-08-26 22:30:58"
0,198,3,195,"2018-08-26 22:45:58"
0,202,2,200,"2018-08-26 23:00:58"
0,237,3,234,"2018-08-26 23:15:58"
0,202,1,201,"2018-08-26 23:30:58"
0,192,1,191,"2018-08-26 23:45:57"
0,186,2,184,"2018-08-27 00:00:59"
0,202,1,201,"2018-08-27 00:15:58"
0,198,0,198,"2018-08-27 00:30:57"
0,139,2,137,"2018-08-27 00:45:58"
0,143,4,139,"2018-08-27 01:00:57"
0,131,3,128,"2018-08-27 01:15:58"
0,97,3,94,"2018-08-27 01:30:58"
0,86,1,85,"2018-08-27 01:45:58"
0,67,1,66,"2018-08-27 02:00:58"
0,32,1,31,"2018-08-27 02:15:57"
0,16,0,16,"2018-08-27 02:30:58"
0,12,0,12,"2018-08-27 02:45:57"
0,11,0,11,"2018-08-27 03:00:58"
0,11,0,11,"2018-08-27 03:15:57"
0,11,0,11,"2018-08-27 03:30:58"
0,11,0,11,"2018-08-27 03:45:57"
0,10,0,10,"2018-08-27 04:00:57"
0,10,0,10,"2018-08-27 04:15:57"
0,10,0,10,"2018-08-27 04:34:25"
0,10,0,10,"2018-08-27 04:45:57"
0,21,0,21,"2018-08-27 05:00:57"
0,34,0,34,"2018-08-27 05:15:59"
0,33,0,33,"2018-08-27 05:30:59"
0,51,0,51,"2018-08-27 05:46:00"
0,49,0,49,"2018-08-27 06:01:00"
0,63,0,63,"2018-08-27 06:15:59"
0,104,0,104,"2018-08-27 06:30:59"
0,152,2,150,"2018-08-27 06:45:58"
0,145,1,144,"2018-08-27 07:00:59"
0,213,1,212,"2018-08-27 07:15:58"
0,335,4,331,"2018-08-27 07:30:59"
0,641,8,633,"2018-08-27 07:45:58"
0,555,7,548,"2018-08-27 08:00:59"
0,529,10,519,"2018-08-27 08:15:58"
0,650,17,633,"2018-08-27 08:30:59"
0,715,18,697,"2018-08-27 08:45:58"
0,558,20,538,"2018-08-27 09:00:59"
0,433,14,419,"2018-08-27 09:15:59"
0,377,13,364,"2018-08-27 09:30:59"
