"error","bikesInUsage","electricalBikesInUsage","mechanicalBikesInUsage","dateTime"
0,106,0,106,"2018-12-06 05:40:07"
0,97,0,97,"2018-12-06 05:45:07"
0,101,0,101,"2018-12-06 05:50:06"
0,98,0,98,"2018-12-06 05:55:07"
0,99,0,99,"2018-12-06 06:05:07"
0,105,1,104,"2018-12-06 06:10:07"
0,96,0,96,"2018-12-06 06:15:06"
0,110,0,110,"2018-12-06 06:20:07"
0,114,0,114,"2018-12-06 06:25:07"
0,120,0,120,"2018-12-06 06:30:06"
0,142,0,142,"2018-12-06 06:35:07"
0,151,1,150,"2018-12-06 06:40:06"
0,145,1,144,"2018-12-06 06:45:07"
0,134,1,133,"2018-12-06 06:50:06"
0,120,0,120,"2018-12-06 06:55:06"
0,117,0,117,"2018-12-06 07:05:07"
0,124,0,124,"2018-12-06 07:10:06"
0,124,0,124,"2018-12-06 07:15:07"
0,113,0,113,"2018-12-06 07:20:07"
0,126,1,125,"2018-12-06 07:25:06"
0,144,2,142,"2018-12-06 07:30:07"
0,161,2,159,"2018-12-06 07:35:06"
0,177,0,177,"2018-12-06 07:40:07"
0,194,0,194,"2018-12-06 07:45:07"
0,194,0,194,"2018-12-06 07:50:06"
0,153,0,153,"2018-12-06 07:55:07"
0,133,0,133,"2018-12-06 08:05:06"
0,155,1,154,"2018-12-06 08:10:07"
0,162,1,161,"2018-12-06 08:15:06"
0,167,3,164,"2018-12-06 08:20:07"
0,188,3,185,"2018-12-06 08:25:07"
0,216,3,213,"2018-12-06 08:30:06"
0,243,2,241,"2018-12-06 08:35:07"
0,260,2,258,"2018-12-06 08:40:06"
0,270,0,270,"2018-12-06 08:45:06"
0,257,0,257,"2018-12-06 08:50:06"
0,249,1,248,"2018-12-06 08:55:06"
0,211,1,210,"2018-12-06 09:05:06"
0,209,0,209,"2018-12-06 09:10:06"
0,208,0,208,"2018-12-06 09:15:06"
0,213,0,213,"2018-12-06 09:20:06"
0,209,0,209,"2018-12-06 09:25:06"
0,204,0,204,"2018-12-06 09:30:06"
0,224,0,224,"2018-12-06 09:35:06"
0,238,0,238,"2018-12-06 09:40:06"
0,266,1,265,"2018-12-06 09:45:06"
0,273,2,271,"2018-12-06 09:50:06"
0,268,1,267,"2018-12-06 09:55:06"
0,216,1,215,"2018-12-06 10:05:07"
0,258,3,255,"2018-12-06 10:10:06"
0,249,3,246,"2018-12-06 10:15:06"
0,244,2,242,"2018-12-06 10:20:07"
0,249,2,247,"2018-12-06 10:25:06"
0,244,1,243,"2018-12-06 10:30:07"
0,260,1,259,"2018-12-06 10:35:06"
0,276,2,274,"2018-12-06 10:40:07"
0,269,2,267,"2018-12-06 10:45:07"
0,295,2,293,"2018-12-06 10:50:06"
0,290,0,290,"2018-12-06 10:55:07"
0,286,0,286,"2018-12-06 11:05:06"
0,281,1,280,"2018-12-06 11:10:06"
0,298,1,297,"2018-12-06 11:15:07"
0,281,1,280,"2018-12-06 11:20:06"
0,296,0,296,"2018-12-06 11:25:06"
0,304,1,303,"2018-12-06 11:30:07"
0,339,2,337,"2018-12-06 11:35:06"
0,345,2,343,"2018-12-06 11:40:07"
0,366,2,364,"2018-12-06 11:45:06"
0,401,2,399,"2018-12-06 11:50:06"
0,372,1,371,"2018-12-06 11:55:07"
0,318,1,317,"2018-12-06 12:05:06"
0,354,0,354,"2018-12-06 12:10:06"
0,358,0,358,"2018-12-06 12:15:06"
0,339,1,338,"2018-12-06 12:20:06"
0,350,4,346,"2018-12-06 12:25:06"
0,360,3,357,"2018-12-06 12:30:06"
0,375,3,372,"2018-12-06 12:35:06"
0,344,3,341,"2018-12-06 12:40:06"
0,373,2,371,"2018-12-06 12:45:06"
0,366,0,366,"2018-12-06 12:50:06"
0,365,1,364,"2018-12-06 12:55:06"
0,368,2,366,"2018-12-06 13:05:06"
0,366,2,364,"2018-12-06 13:10:06"
0,386,2,384,"2018-12-06 13:15:06"
0,391,2,389,"2018-12-06 13:20:07"
0,392,1,391,"2018-12-06 13:25:06"
0,411,1,410,"2018-12-06 13:30:06"
0,405,0,405,"2018-12-06 13:35:06"
0,434,1,433,"2018-12-06 13:40:06"
0,444,0,444,"2018-12-06 13:45:07"
0,454,0,454,"2018-12-06 13:50:06"
0,429,3,426,"2018-12-06 13:55:06"
0,420,2,418,"2018-12-06 14:05:06"
0,425,3,422,"2018-12-06 14:10:06"
0,431,2,429,"2018-12-06 14:15:06"
0,434,2,432,"2018-12-06 14:20:06"
0,434,2,432,"2018-12-06 14:25:06"
0,422,0,422,"2018-12-06 14:30:06"
0,422,0,422,"2018-12-06 14:35:07"
0,440,0,440,"2018-12-06 14:40:06"
0,416,1,415,"2018-12-06 14:45:06"
0,398,4,394,"2018-12-06 14:50:07"
0,403,5,398,"2018-12-06 14:55:06"
0,355,4,351,"2018-12-06 15:05:06"
0,351,5,346,"2018-12-06 15:10:06"
0,353,6,347,"2018-12-06 15:15:06"
0,364,9,355,"2018-12-06 15:20:06"
0,374,8,366,"2018-12-06 15:25:06"
0,380,8,372,"2018-12-06 15:30:06"
0,366,5,361,"2018-12-06 15:35:06"
0,373,4,369,"2018-12-06 15:40:06"
0,370,4,366,"2018-12-06 15:45:06"
0,357,4,353,"2018-12-06 15:50:06"
0,388,2,386,"2018-12-06 15:55:06"
0,344,2,342,"2018-12-06 16:05:06"
0,374,1,373,"2018-12-06 16:10:06"
0,394,2,392,"2018-12-06 16:15:06"
0,407,4,403,"2018-12-06 16:20:06"
0,440,5,435,"2018-12-06 16:25:06"
0,438,4,434,"2018-12-06 16:30:06"
0,411,1,410,"2018-12-06 16:35:06"
0,423,1,422,"2018-12-06 16:40:06"
0,419,1,418,"2018-12-06 16:45:06"
0,423,2,421,"2018-12-06 16:50:06"
0,407,3,404,"2018-12-06 16:55:06"
0,418,1,417,"2018-12-06 17:05:06"
0,420,3,417,"2018-12-06 17:10:06"
0,418,2,416,"2018-12-06 17:15:05"
0,411,2,409,"2018-12-06 17:20:06"
0,427,3,424,"2018-12-06 17:25:06"
0,420,1,419,"2018-12-06 17:30:06"
0,396,1,395,"2018-12-06 17:35:06"
0,429,2,427,"2018-12-06 17:40:06"
0,447,3,444,"2018-12-06 17:45:06"
0,459,5,454,"2018-12-06 17:50:06"
0,429,4,425,"2018-12-06 17:55:05"
0,389,2,387,"2018-12-06 18:05:05"
0,424,2,422,"2018-12-06 18:10:06"
0,437,2,435,"2018-12-06 18:15:05"
0,429,3,426,"2018-12-06 18:20:06"
0,440,3,437,"2018-12-06 18:25:06"
0,430,5,425,"2018-12-06 18:30:05"
0,404,4,400,"2018-12-06 18:35:06"
0,402,4,398,"2018-12-06 18:40:06"
0,389,5,384,"2018-12-06 18:45:06"
0,397,3,394,"2018-12-06 18:50:06"
0,368,2,366,"2018-12-06 18:55:05"
0,342,2,340,"2018-12-06 19:05:07"
0,337,2,335,"2018-12-06 19:10:06"
0,351,2,349,"2018-12-06 19:15:06"
0,368,2,366,"2018-12-06 19:20:06"
0,366,3,363,"2018-12-06 19:25:06"
0,353,5,348,"2018-12-06 19:30:05"
0,364,5,359,"2018-12-06 19:35:06"
0,377,7,370,"2018-12-06 19:40:06"
0,342,7,335,"2018-12-06 19:45:05"
0,369,5,364,"2018-12-06 19:50:06"
0,366,6,360,"2018-12-06 19:55:06"
0,333,6,327,"2018-12-06 20:00:06"
0,305,7,298,"2018-12-06 20:05:06"
0,323,6,317,"2018-12-06 20:10:06"
0,329,4,325,"2018-12-06 20:15:05"
0,330,5,325,"2018-12-06 20:20:05"
0,339,6,333,"2018-12-06 20:25:06"
0,312,7,305,"2018-12-06 20:30:05"
0,310,5,305,"2018-12-06 20:35:06"
0,309,6,303,"2018-12-06 20:40:05"
0,305,5,300,"2018-12-06 20:45:05"
0,300,3,297,"2018-12-06 20:50:06"
0,272,1,271,"2018-12-06 20:55:05"
0,282,1,281,"2018-12-06 21:05:05"
0,291,0,291,"2018-12-06 21:10:06"
0,314,1,313,"2018-12-06 21:15:06"
0,300,1,299,"2018-12-06 21:20:05"
0,270,1,269,"2018-12-06 21:25:06"
0,257,2,255,"2018-12-06 21:30:06"
0,275,0,275,"2018-12-06 21:35:06"
0,277,0,277,"2018-12-06 21:40:06"
0,268,2,266,"2018-12-06 21:45:05"
0,255,2,253,"2018-12-06 21:50:06"
0,245,1,244,"2018-12-06 21:55:06"
0,208,1,207,"2018-12-06 22:05:06"
0,228,3,225,"2018-12-06 22:10:05"
0,204,2,202,"2018-12-06 22:15:06"
0,209,2,207,"2018-12-06 22:20:05"
0,172,1,171,"2018-12-06 22:25:06"
0,173,1,172,"2018-12-06 22:30:06"
0,169,1,168,"2018-12-06 22:35:05"
0,195,3,192,"2018-12-06 22:40:06"
0,183,4,179,"2018-12-06 22:45:05"
0,195,2,193,"2018-12-06 22:50:05"
0,191,0,191,"2018-12-06 22:55:06"
0,217,0,217,"2018-12-06 23:05:06"
0,213,0,213,"2018-12-06 23:10:05"
0,192,0,192,"2018-12-06 23:15:06"
0,188,0,188,"2018-12-06 23:20:06"
0,183,0,183,"2018-12-06 23:25:05"
0,186,1,185,"2018-12-06 23:30:06"
0,173,1,172,"2018-12-06 23:35:05"
0,184,1,183,"2018-12-06 23:40:05"
0,187,1,186,"2018-12-06 23:45:06"
0,195,1,194,"2018-12-06 23:50:05"
0,213,1,212,"2018-12-06 23:55:06"
0,173,2,171,"2018-12-07 00:05:06"
0,186,3,183,"2018-12-07 00:10:05"
0,189,2,187,"2018-12-07 00:15:06"
0,211,5,206,"2018-12-07 00:20:05"
0,180,4,176,"2018-12-07 00:25:05"
0,158,5,153,"2018-12-07 00:30:05"
0,152,3,149,"2018-12-07 00:35:05"
0,159,2,157,"2018-12-07 00:40:05"
0,175,2,173,"2018-12-07 00:45:06"
0,160,0,160,"2018-12-07 00:50:05"
0,152,2,150,"2018-12-07 00:55:06"
0,150,3,147,"2018-12-07 01:05:05"
0,117,1,116,"2018-12-07 01:10:06"
0,132,1,131,"2018-12-07 01:15:05"
0,130,0,130,"2018-12-07 01:20:05"
0,129,0,129,"2018-12-07 01:25:06"
0,126,1,125,"2018-12-07 01:30:05"
0,102,1,101,"2018-12-07 01:35:06"
0,109,0,109,"2018-12-07 01:40:05"
0,94,1,93,"2018-12-07 01:45:05"
0,97,1,96,"2018-12-07 01:50:06"
0,83,1,82,"2018-12-07 01:55:05"
0,63,1,62,"2018-12-07 02:05:05"
0,61,2,59,"2018-12-07 02:10:05"
0,64,2,62,"2018-12-07 02:15:06"
0,71,2,69,"2018-12-07 02:20:06"
0,59,1,58,"2018-12-07 02:25:05"
0,65,1,64,"2018-12-07 02:30:06"
0,70,1,69,"2018-12-07 02:35:05"
0,63,1,62,"2018-12-07 02:40:06"
0,62,1,61,"2018-12-07 02:45:05"
0,63,1,62,"2018-12-07 02:50:05"
0,56,1,55,"2018-12-07 02:55:06"
0,52,1,51,"2018-12-07 03:05:05"
0,42,1,41,"2018-12-07 03:10:05"
0,31,1,30,"2018-12-07 03:15:05"
0,30,1,29,"2018-12-07 03:20:06"
0,29,1,28,"2018-12-07 03:25:05"
0,29,1,28,"2018-12-07 03:30:05"
0,29,1,28,"2018-12-07 03:35:05"
0,29,1,28,"2018-12-07 03:40:05"
0,29,1,28,"2018-12-07 03:45:05"
0,29,1,28,"2018-12-07 03:50:05"
0,29,1,28,"2018-12-07 03:55:06"
0,28,1,27,"2018-12-07 04:05:05"
0,27,1,26,"2018-12-07 04:10:05"
0,27,1,26,"2018-12-07 04:15:05"
0,27,1,26,"2018-12-07 04:20:06"
0,27,1,26,"2018-12-07 04:25:05"
0,27,1,26,"2018-12-07 04:33:17"
0,26,1,25,"2018-12-07 04:35:05"
0,26,1,25,"2018-12-07 04:40:05"
0,26,1,25,"2018-12-07 04:45:05"
0,26,1,25,"2018-12-07 04:50:05"
0,26,1,25,"2018-12-07 04:55:05"
0,41,1,40,"2018-12-07 05:05:07"
0,53,1,52,"2018-12-07 05:10:07"
0,59,1,58,"2018-12-07 05:15:07"
0,58,1,57,"2018-12-07 05:20:06"
0,60,1,59,"2018-12-07 05:25:07"
0,64,1,63,"2018-12-07 05:30:07"
0,62,1,61,"2018-12-07 05:35:07"
0,77,1,76,"2018-12-07 05:40:07"
0,68,1,67,"2018-12-07 05:45:06"
0,65,1,64,"2018-12-07 05:50:07"
0,62,1,61,"2018-12-07 05:55:07"
0,64,1,63,"2018-12-07 06:05:07"
0,64,1,63,"2018-12-07 06:10:07"
0,67,1,66,"2018-12-07 06:15:07"
0,66,1,65,"2018-12-07 06:20:07"
0,75,1,74,"2018-12-07 06:25:06"
0,78,1,77,"2018-12-07 06:30:07"
0,91,1,90,"2018-12-07 06:35:07"
0,120,1,119,"2018-12-07 06:40:07"
0,123,1,122,"2018-12-07 06:45:07"
0,126,1,125,"2018-12-07 06:50:06"
0,134,1,133,"2018-12-07 06:55:07"
0,128,1,127,"2018-12-07 07:05:07"
0,140,1,139,"2018-12-07 07:10:07"
0,145,1,144,"2018-12-07 07:15:07"
0,173,3,170,"2018-12-07 07:20:07"
0,203,4,199,"2018-12-07 07:25:07"
0,210,2,208,"2018-12-07 07:30:07"
0,223,1,222,"2018-12-07 07:35:06"
0,286,1,285,"2018-12-07 07:40:07"
0,322,1,321,"2018-12-07 07:45:07"
0,353,1,352,"2018-12-07 07:50:07"
0,344,2,342,"2018-12-07 07:55:07"
0,302,5,297,"2018-12-07 08:05:07"
0,313,4,309,"2018-12-07 08:10:07"
0,323,6,317,"2018-12-07 08:15:06"
0,362,6,356,"2018-12-07 08:20:07"
0,378,5,373,"2018-12-07 08:25:06"
0,412,6,406,"2018-12-07 08:30:07"
0,461,8,453,"2018-12-07 08:35:07"
0,510,8,502,"2018-12-07 08:40:06"
0,510,13,497,"2018-12-07 08:45:07"
0,524,9,515,"2018-12-07 08:50:07"
0,491,7,484,"2018-12-07 08:55:06"
0,372,4,368,"2018-12-07 09:05:06"
0,353,3,350,"2018-12-07 09:10:07"
0,330,1,329,"2018-12-07 09:15:06"
0,344,2,342,"2018-12-07 09:20:07"
0,354,3,351,"2018-12-07 09:25:07"
0,319,2,317,"2018-12-07 09:30:06"
0,307,2,305,"2018-12-07 09:35:07"
0,315,3,312,"2018-12-07 09:40:06"
0,335,2,333,"2018-12-07 09:45:06"
0,360,2,358,"2018-12-07 09:50:07"
0,313,1,312,"2018-12-07 09:55:07"
0,255,1,254,"2018-12-07 10:05:06"
0,259,1,258,"2018-12-07 10:10:07"
0,266,1,265,"2018-12-07 10:15:07"
0,258,2,256,"2018-12-07 10:20:06"
0,269,3,266,"2018-12-07 10:25:06"
0,259,2,257,"2018-12-07 10:30:07"
0,277,1,276,"2018-12-07 10:35:06"
0,280,2,278,"2018-12-07 10:40:07"
0,302,2,300,"2018-12-07 10:45:06"
0,313,4,309,"2018-12-07 10:50:07"
0,302,3,299,"2018-12-07 10:55:07"
0,297,2,295,"2018-12-07 11:05:06"
0,302,2,300,"2018-12-07 11:10:07"
0,280,4,276,"2018-12-07 11:15:06"
0,286,3,283,"2018-12-07 11:20:06"
0,272,3,269,"2018-12-07 11:25:07"
0,262,2,260,"2018-12-07 11:30:06"
0,291,1,290,"2018-12-07 11:35:07"
0,313,1,312,"2018-12-07 11:40:07"
0,327,1,326,"2018-12-07 11:45:06"
0,345,1,344,"2018-12-07 11:50:07"
0,341,2,339,"2018-12-07 11:55:06"
0,329,3,326,"2018-12-07 12:05:07"
0,321,3,318,"2018-12-07 12:10:06"
0,332,4,328,"2018-12-07 12:15:06"
0,350,4,346,"2018-12-07 12:20:06"
0,333,3,330,"2018-12-07 12:25:06"
0,358,2,356,"2018-12-07 12:30:06"
0,381,4,377,"2018-12-07 12:35:06"
0,381,3,378,"2018-12-07 12:40:06"
0,370,4,366,"2018-12-07 12:45:06"
0,376,3,373,"2018-12-07 12:50:06"
0,351,3,348,"2018-12-07 12:55:06"
0,367,1,366,"2018-12-07 13:05:07"
0,358,1,357,"2018-12-07 13:10:06"
0,375,2,373,"2018-12-07 13:15:06"
0,386,3,383,"2018-12-07 13:20:07"
0,382,4,378,"2018-12-07 13:25:07"
0,378,4,374,"2018-12-07 13:30:06"
0,395,3,392,"2018-12-07 13:35:06"
0,413,4,409,"2018-12-07 13:40:06"
0,433,2,431,"2018-12-07 13:45:07"
0,434,3,431,"2018-12-07 13:50:07"
0,436,4,432,"2018-12-07 13:55:06"
0,460,8,452,"2018-12-07 14:05:06"
0,480,8,472,"2018-12-07 14:10:07"
0,485,9,476,"2018-12-07 14:15:06"
0,479,10,469,"2018-12-07 14:20:06"
0,461,9,452,"2018-12-07 14:25:07"
0,461,4,457,"2018-12-07 14:30:06"
0,456,3,453,"2018-12-07 14:35:07"
0,465,3,462,"2018-12-07 14:40:06"
0,452,2,450,"2018-12-07 14:45:06"
0,435,3,432,"2018-12-07 14:50:06"
0,391,2,389,"2018-12-07 14:55:06"
0,437,2,435,"2018-12-07 15:05:06"
0,508,3,505,"2018-12-07 15:10:07"
0,503,4,499,"2018-12-07 15:15:06"
0,531,7,524,"2018-12-07 15:20:06"
0,501,6,495,"2018-12-07 15:25:06"
0,478,5,473,"2018-12-07 15:30:06"
0,459,3,456,"2018-12-07 15:35:06"
0,506,4,502,"2018-12-07 15:40:06"
0,517,5,512,"2018-12-07 15:45:06"
0,474,3,471,"2018-12-07 15:50:06"
0,445,1,444,"2018-12-07 15:55:06"
0,390,5,385,"2018-12-07 16:05:07"
0,398,4,394,"2018-12-07 16:10:06"
0,417,5,412,"2018-12-07 16:15:06"
0,412,5,407,"2018-12-07 16:20:06"
0,420,6,414,"2018-12-07 16:25:06"
0,434,5,429,"2018-12-07 16:30:07"
0,448,1,447,"2018-12-07 16:35:06"
0,456,2,454,"2018-12-07 16:40:07"
0,472,3,469,"2018-12-07 16:45:06"
0,473,4,469,"2018-12-07 16:50:07"
0,426,6,420,"2018-12-07 16:55:07"
0,406,5,401,"2018-12-07 17:05:06"
0,441,4,437,"2018-12-07 17:10:06"
0,482,3,479,"2018-12-07 17:15:06"
0,496,3,493,"2018-12-07 17:20:06"
0,495,2,493,"2018-12-07 17:25:06"
0,500,2,498,"2018-12-07 17:30:06"
0,477,3,474,"2018-12-07 17:35:06"
0,497,3,494,"2018-12-07 17:40:07"
0,495,3,492,"2018-12-07 17:45:06"
0,476,2,474,"2018-12-07 17:50:06"
0,436,2,434,"2018-12-07 17:55:06"
0,408,2,406,"2018-12-07 18:05:07"
0,468,2,466,"2018-12-07 18:10:06"
0,490,3,487,"2018-12-07 18:15:06"
0,485,4,481,"2018-12-07 18:20:06"
0,514,5,509,"2018-12-07 18:25:06"
0,495,8,487,"2018-12-07 18:30:06"
0,468,6,462,"2018-12-07 18:35:06"
0,464,3,461,"2018-12-07 18:40:06"
0,458,5,453,"2018-12-07 18:45:06"
0,447,4,443,"2018-12-07 18:50:06"
0,453,7,446,"2018-12-07 18:55:05"
0,411,7,404,"2018-12-07 19:05:07"
0,419,7,412,"2018-12-07 19:10:06"
0,418,5,413,"2018-12-07 19:15:06"
0,417,4,413,"2018-12-07 19:20:06"
0,431,4,427,"2018-12-07 19:25:06"
0,401,3,398,"2018-12-07 19:30:06"
0,389,3,386,"2018-12-07 19:35:06"
0,401,2,399,"2018-12-07 19:40:06"
0,393,4,389,"2018-12-07 19:45:06"
0,384,3,381,"2018-12-07 19:50:06"
0,390,6,384,"2018-12-07 19:55:06"
0,423,2,421,"2018-12-07 20:05:06"
0,450,3,447,"2018-12-07 20:10:07"
0,429,5,424,"2018-12-07 20:15:06"
0,388,4,384,"2018-12-07 20:20:06"
0,405,6,399,"2018-12-07 20:25:06"
0,415,4,411,"2018-12-07 20:30:06"
0,388,4,384,"2018-12-07 20:35:06"
0,380,4,376,"2018-12-07 20:40:06"
0,383,3,380,"2018-12-07 20:45:05"
0,367,2,365,"2018-12-07 20:50:06"
0,351,4,347,"2018-12-07 20:55:06"
0,337,2,335,"2018-12-07 21:05:06"
0,334,1,333,"2018-12-07 21:10:06"
0,323,1,322,"2018-12-07 21:15:06"
0,321,2,319,"2018-12-07 21:20:06"
0,313,3,310,"2018-12-07 21:25:06"
0,326,2,324,"2018-12-07 21:30:07"
0,311,3,308,"2018-12-07 21:35:06"
0,286,2,284,"2018-12-07 21:40:06"
0,267,0,267,"2018-12-07 21:45:06"
0,266,0,266,"2018-12-07 21:50:06"
0,278,1,277,"2018-12-07 21:55:06"
0,257,5,252,"2018-12-07 22:05:05"
0,247,4,243,"2018-12-07 22:10:06"
0,241,4,237,"2018-12-07 22:15:06"
0,225,4,221,"2018-12-07 22:20:06"
0,213,3,210,"2018-12-07 22:25:06"
0,220,3,217,"2018-12-07 22:30:06"
0,223,4,219,"2018-12-07 22:35:06"
0,206,3,203,"2018-12-07 22:40:06"
0,184,2,182,"2018-12-07 22:45:05"
0,186,1,185,"2018-12-07 22:50:06"
0,204,0,204,"2018-12-07 22:55:06"
0,185,0,185,"2018-12-07 23:05:06"
0,198,1,197,"2018-12-07 23:10:06"
0,206,2,204,"2018-12-07 23:15:06"
0,196,2,194,"2018-12-07 23:20:06"
0,206,3,203,"2018-12-07 23:25:06"
0,190,2,188,"2018-12-07 23:30:05"
0,198,2,196,"2018-12-07 23:35:06"
0,203,3,200,"2018-12-07 23:40:06"
0,211,3,208,"2018-12-07 23:45:06"
0,193,3,190,"2018-12-07 23:50:06"
0,173,3,170,"2018-12-07 23:55:06"
0,204,1,203,"2018-12-08 00:05:06"
0,241,1,240,"2018-12-08 00:10:06"
0,228,1,227,"2018-12-08 00:15:05"
0,219,3,216,"2018-12-08 00:20:06"
0,185,3,182,"2018-12-08 00:25:06"
0,182,2,180,"2018-12-08 00:30:06"
0,163,1,162,"2018-12-08 00:35:06"
0,168,1,167,"2018-12-08 00:40:05"
0,177,1,176,"2018-12-08 00:45:06"
0,181,1,180,"2018-12-08 00:50:06"
0,169,1,168,"2018-12-08 00:55:05"
0,157,0,157,"2018-12-08 01:05:06"
0,136,0,136,"2018-12-08 01:10:06"
0,158,1,157,"2018-12-08 01:15:05"
0,137,2,135,"2018-12-08 01:20:06"
0,138,2,136,"2018-12-08 01:25:05"
0,134,3,131,"2018-12-08 01:30:05"
0,135,3,132,"2018-12-08 01:35:05"
0,135,3,132,"2018-12-08 01:40:05"
0,126,1,125,"2018-12-08 01:45:06"
0,120,2,118,"2018-12-08 01:50:06"
0,122,2,120,"2018-12-08 01:55:05"
0,83,0,83,"2018-12-08 02:05:05"
0,95,0,95,"2018-12-08 02:10:06"
0,99,1,98,"2018-12-08 02:15:05"
0,105,1,104,"2018-12-08 02:20:05"
0,120,1,119,"2018-12-08 02:25:06"
0,123,2,121,"2018-12-08 02:30:06"
0,113,1,112,"2018-12-08 02:35:06"
0,99,2,97,"2018-12-08 02:40:06"
0,105,2,103,"2018-12-08 02:45:05"
0,114,3,111,"2018-12-08 02:50:06"
0,115,1,114,"2018-12-08 02:55:05"
0,108,2,106,"2018-12-08 03:05:05"
0,98,2,96,"2018-12-08 03:10:05"
0,105,1,104,"2018-12-08 03:15:06"
0,115,2,113,"2018-12-08 03:20:06"
0,121,1,120,"2018-12-08 03:25:05"
0,125,1,124,"2018-12-08 03:30:06"
0,118,1,117,"2018-12-08 03:35:05"
0,101,1,100,"2018-12-08 03:40:06"
0,96,1,95,"2018-12-08 03:45:05"
0,88,1,87,"2018-12-08 03:50:05"
0,89,1,88,"2018-12-08 03:55:05"
0,86,1,85,"2018-12-08 04:05:06"
0,79,0,79,"2018-12-08 04:10:05"
0,71,0,71,"2018-12-08 04:15:05"
0,68,1,67,"2018-12-08 04:20:05"
0,71,1,70,"2018-12-08 04:25:05"
0,66,1,65,"2018-12-08 04:33:17"
0,64,1,63,"2018-12-08 04:35:05"
0,68,0,68,"2018-12-08 04:40:06"
0,69,0,69,"2018-12-08 04:45:05"
0,72,0,72,"2018-12-08 04:50:05"
0,69,0,69,"2018-12-08 04:55:06"
0,69,0,69,"2018-12-08 05:05:07"
0,71,0,71,"2018-12-08 05:10:07"
0,68,0,68,"2018-12-08 05:15:07"
0,64,0,64,"2018-12-08 05:20:07"
0,64,0,64,"2018-12-08 05:25:07"
0,61,0,61,"2018-12-08 05:30:07"
0,62,0,62,"2018-12-08 05:35:07"
0,68,0,68,"2018-12-08 05:40:07"
0,66,0,66,"2018-12-08 05:45:07"
0,71,0,71,"2018-12-08 05:50:07"
0,67,0,67,"2018-12-08 05:55:07"
0,59,0,59,"2018-12-08 06:05:07"
0,59,0,59,"2018-12-08 06:10:07"
0,60,0,60,"2018-12-08 06:15:07"
0,63,0,63,"2018-12-08 06:20:07"
0,62,0,62,"2018-12-08 06:25:07"
0,72,0,72,"2018-12-08 06:30:07"
0,77,0,77,"2018-12-08 06:35:07"
0,91,0,91,"2018-12-08 06:40:07"
0,83,0,83,"2018-12-08 06:45:07"
0,80,0,80,"2018-12-08 06:50:07"
0,78,0,78,"2018-12-08 06:55:07"
0,70,0,70,"2018-12-08 07:05:08"
0,66,0,66,"2018-12-08 07:10:07"
0,77,0,77,"2018-12-08 07:15:07"
0,85,0,85,"2018-12-08 07:20:08"
0,75,0,75,"2018-12-08 07:25:07"
0,78,0,78,"2018-12-08 07:30:07"
0,90,0,90,"2018-12-08 07:35:07"
0,118,0,118,"2018-12-08 07:40:07"
0,109,0,109,"2018-12-08 07:45:07"
0,105,0,105,"2018-12-08 07:50:06"
0,92,0,92,"2018-12-08 07:55:07"
0,72,0,72,"2018-12-08 08:05:08"
0,83,0,83,"2018-12-08 08:10:07"
0,93,0,93,"2018-12-08 08:15:07"
0,91,0,91,"2018-12-08 08:20:07"
0,103,0,103,"2018-12-08 08:25:07"
0,112,1,111,"2018-12-08 08:30:07"
0,122,1,121,"2018-12-08 08:35:07"
0,139,1,138,"2018-12-08 08:40:07"
0,138,1,137,"2018-12-08 08:45:07"
0,144,1,143,"2018-12-08 08:50:07"
0,119,0,119,"2018-12-08 08:55:07"
0,120,0,120,"2018-12-08 09:05:07"
0,120,0,120,"2018-12-08 09:10:07"
0,136,0,136,"2018-12-08 09:15:07"
0,142,0,142,"2018-12-08 09:20:07"
0,149,0,149,"2018-12-08 09:25:07"
0,167,0,167,"2018-12-08 09:30:07"
0,172,0,172,"2018-12-08 09:35:07"
0,166,0,166,"2018-12-08 09:40:07"
0,197,0,197,"2018-12-08 09:45:07"
0,212,0,212,"2018-12-08 09:50:07"
0,201,0,201,"2018-12-08 09:55:07"
0,185,1,184,"2018-12-08 10:05:07"
0,159,1,158,"2018-12-08 10:10:07"
0,170,1,169,"2018-12-08 10:15:07"
0,191,0,191,"2018-12-08 10:20:07"
0,189,0,189,"2018-12-08 10:25:06"
0,195,0,195,"2018-12-08 10:30:07"
0,191,0,191,"2018-12-08 10:35:07"
0,225,0,225,"2018-12-08 10:40:06"
0,223,0,223,"2018-12-08 10:45:07"
0,235,0,235,"2018-12-08 10:50:07"
0,238,1,237,"2018-12-08 10:55:06"
0,237,1,236,"2018-12-08 11:05:07"
0,247,2,245,"2018-12-08 11:10:07"
0,223,1,222,"2018-12-08 11:15:06"
0,253,2,251,"2018-12-08 11:20:07"
0,263,3,260,"2018-12-08 11:25:07"
0,267,2,265,"2018-12-08 11:30:06"
0,263,2,261,"2018-12-08 11:35:07"
0,289,2,287,"2018-12-08 11:40:07"
0,301,0,301,"2018-12-08 11:45:07"
0,292,0,292,"2018-12-08 11:50:07"
0,291,0,291,"2018-12-08 11:55:07"
0,254,0,254,"2018-12-08 12:05:07"
0,264,0,264,"2018-12-08 12:10:07"
0,267,0,267,"2018-12-08 12:15:07"
0,273,0,273,"2018-12-08 12:20:06"
0,270,2,268,"2018-12-08 12:25:07"
0,262,4,258,"2018-12-08 12:30:07"
0,299,3,296,"2018-12-08 12:35:07"
